SalesID,OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,CostAmount,Profit,SalesChannel,PaymentMethod,ShipMode,OrderStatus,Region,City,SalesRep
S01303,O11303,2025-12-19,C0364,P0174,3,20291.99,0,60875.97,37223.1,23652.87,Store,UPI,Same Day,Delivered,South,Chennai,Sales Rep B
S01304,O11304,2026-06-24,C0426,P0401,3,9738.21,0,29214.63,23119.11,6095.52,Online,Cash,Standard,Returned,South,Hyderabad,Sales Rep B
S01305,O11305,2025-07-31,C0234,P0374,2,10140.85,0,20281.7,16820.62,3461.08,Partner,Card,Standard,Delivered,North,Delhi,Sales Rep D
S01306,O11306,2025-03-18,C0053,P0055,4,23460.45,0.05,89149.71,77981.48,11168.23,Partner,Cash,Express,Delivered,East,Kolkata,Sales Rep D
S01307,O11307,2025-06-18,C0055,P0217,1,35482.97,0.05,33708.82,21730.01,11978.81,Online,Net Banking,Standard,Delivered,East,Kolkata,Sales Rep C
S01308,O11308,2026-02-18,C0429,P0283,5,5770.43,0.15,24524.33,22773.9,1750.43,Online,UPI,Express,Delivered,South,Hyderabad,Sales Rep A
S01309,O11309,2025-01-09,C0428,P0218,2,7532.53,0.15,12805.3,9669.58,3135.72,Online,Card,Standard,Delivered,South,Chennai,Sales Rep D
S01310,O11310,2026-07-17,C0493,P0292,1,6891.16,0,6891.16,4361.9,2529.26,Store,Card,Same Day,Returned,North,Delhi,Sales Rep C
S01311,O11311,2025-03-21,C0254,P0425,1,27717.23,0.1,24945.51,19439.86,5505.65,Partner,UPI,Standard,Returned,North,Jaipur,Sales Rep D
S01312,O11312,2025-01-20,C0453,P0455,2,6115.06,0,12230.12,9825.56,2404.56,Store,Card,Express,Delivered,South,Chennai,Sales Rep C
S01313,O11313,2025-02-03,C0351,P0006,3,21966.44,0.15,56014.42,41757.21,14257.21,Online,Card,Standard,Returned,East,Bhubaneswar,Sales Rep D
S01314,O11314,2025-10-14,C0094,P0130,4,25519.41,0.15,86765.99,85546.8,1219.19,Online,UPI,Express,Delivered,North,Jaipur,Sales Rep C
S01315,O11315,2026-03-20,C0401,P0228,2,34970.96,0.15,59450.63,43564.14,15886.49,Online,Card,Same Day,Delivered,South,Chennai,Sales Rep D
S01316,O11316,2025-11-29,C0388,P0476,3,18617.26,0,55851.78,35656.98,20194.8,Online,Net Banking,Same Day,Delivered,North,Jaipur,Sales Rep A
S01317,O11317,2025-08-13,C0358,P0310,6,27872.55,0.15,142150.0,127113.72,15036.28,Online,Card,Express,Delivered,South,Bengaluru,Sales Rep D
S01318,O11318,2025-03-31,C0093,P0277,2,5931.24,0.15,10083.11,7358.5,2724.61,Online,Cash,Standard,Delivered,East,Bhubaneswar,Sales Rep A
S01319,O11319,2026-07-31,C0153,P0500,4,4747.42,0,18989.68,12555.52,6434.16,Online,Cash,Same Day,Returned,South,Chennai,Sales Rep D
S01320,O11320,2025-12-06,C0203,P0331,2,17179.85,0.1,30923.73,24191.28,6732.45,Online,Net Banking,Express,Delivered,South,Coimbatore,Sales Rep D
S01321,O11321,2026-01-18,C0136,P0320,1,16179.77,0.1,14561.79,13001.94,1559.85,Partner,UPI,Same Day,Returned,West,Mumbai,Sales Rep C
S01322,O11322,2026-03-05,C0418,P0002,6,21706.3,0.1,117214.02,93282.18,23931.84,Store,Cash,Standard,Delivered,West,Pune,Sales Rep A
S01323,O11323,2025-04-16,C0280,P0006,5,21966.44,0,109832.2,69595.35,40236.85,Partner,UPI,Standard,Delivered,South,Coimbatore,Sales Rep A
S01324,O11324,2025-11-03,C0463,P0191,2,35783.11,0.15,60831.29,46826.3,14004.99,Online,Net Banking,Express,Delivered,South,Bengaluru,Sales Rep B
S01325,O11325,2025-06-10,C0089,P0461,3,17236.54,0,51709.62,34077.6,17632.02,Online,Card,Standard,Delivered,West,Pune,Sales Rep B
S01326,O11326,2025-03-10,C0126,P0184,1,4442.49,0,4442.49,3817.06,625.43,Store,Net Banking,Express,Delivered,East,Bhubaneswar,Sales Rep A
S01327,O11327,2025-08-20,C0317,P0453,3,23685.73,0.05,67504.33,55938.15,11566.18,Store,UPI,Standard,Returned,North,Delhi,Sales Rep C
S01328,O11328,2025-08-02,C0356,P0402,5,33704.7,0,168523.5,102884.1,65639.4,Online,Card,Standard,Delivered,North,Delhi,Sales Rep B
S01329,O11329,2025-06-17,C0202,P0471,5,24362.07,0.1,109629.32,86889.0,22740.32,Online,UPI,Same Day,Delivered,West,Pune,Sales Rep C
S01330,O11330,2026-07-06,C0289,P0383,6,21518.51,0,129111.06,82847.22,46263.84,Online,Card,Express,Delivered,East,Bhubaneswar,Sales Rep A
S01331,O11331,2025-02-28,C0083,P0451,4,16149.16,0.05,61366.81,48928.52,12438.29,Partner,Cash,Express,Delivered,West,Mumbai,Sales Rep A
S01332,O11332,2025-09-06,C0061,P0074,4,22487.9,0.1,80956.44,64678.6,16277.84,Online,UPI,Express,Returned,West,Pune,Sales Rep C
S01333,O11333,2025-10-12,C0302,P0191,2,35783.11,0,71566.22,46826.3,24739.92,Online,Cash,Standard,Delivered,South,Coimbatore,Sales Rep A
S01334,O11334,2026-04-04,C0290,P0105,3,10816.93,0.15,27583.17,25282.17,2301.0,Online,Card,Standard,Returned,West,Mumbai,Sales Rep D
S01335,O11335,2025-08-23,C0039,P0360,1,26819.68,0.1,24137.71,17588.59,6549.12,Store,Card,Same Day,Returned,South,Bengaluru,Sales Rep B
S01336,O11336,2025-10-08,C0484,P0217,4,35482.97,0.05,134835.29,86920.04,47915.25,Online,Cash,Express,Returned,South,Chennai,Sales Rep A
S01337,O11337,2025-05-26,C0460,P0464,6,13347.85,0,80087.1,58946.22,21140.88,Partner,Cash,Standard,Returned,South,Hyderabad,Sales Rep B
S01338,O11338,2026-08-08,C0014,P0003,5,1179.98,0,5899.9,4457.3,1442.6,Partner,Net Banking,Express,Delivered,East,Kolkata,Sales Rep C
S01339,O11339,2025-06-20,C0032,P0098,6,9255.21,0,55531.26,47204.94,8326.32,Online,Net Banking,Same Day,Delivered,South,Hyderabad,Sales Rep C
S01340,O11340,2025-11-22,C0182,P0006,1,21966.44,0.05,20868.12,13919.07,6949.05,Online,Card,Standard,Delivered,North,Jaipur,Sales Rep C
S01341,O11341,2025-02-20,C0122,P0342,5,36151.24,0.1,162680.58,122542.5,40138.08,Store,Cash,Same Day,Delivered,South,Hyderabad,Sales Rep C
S01342,O11342,2025-05-10,C0239,P0310,3,27872.55,0.2,66894.12,63556.86,3337.26,Partner,Net Banking,Standard,Delivered,South,Hyderabad,Sales Rep A
S01343,O11343,2025-08-30,C0257,P0280,6,25196.42,0.05,143619.59,107011.02,36608.57,Partner,Net Banking,Same Day,Delivered,South,Coimbatore,Sales Rep B
S01344,O11344,2025-01-08,C0377,P0475,3,29130.43,0.15,74282.6,54003.06,20279.54,Store,Cash,Standard,Returned,North,Delhi,Sales Rep D
S01345,O11345,2026-08-12,C0325,P0196,2,10406.78,0,20813.56,13207.28,7606.28,Online,Card,Same Day,Returned,South,Chennai,Sales Rep C
S01346,O11346,2025-02-28,C0049,P0184,2,4442.49,0.05,8440.73,7634.12,806.61,Store,Net Banking,Express,Delivered,West,Mumbai,Sales Rep A
S01347,O11347,2025-12-08,C0453,P0267,6,9960.71,0.15,50799.62,44575.98,6223.64,Store,Card,Same Day,Delivered,South,Chennai,Sales Rep C
S01348,O11348,2026-05-05,C0359,P0224,2,7841.07,0.1,14113.93,10487.28,3626.65,Online,UPI,Same Day,Delivered,South,Hyderabad,Sales Rep D
S01349,O11349,2025-06-22,C0247,P0065,3,22143.62,0.05,63109.32,57460.98,5648.34,Online,Net Banking,Same Day,Delivered,West,Mumbai,Sales Rep A
S01350,O11350,2026-02-06,C0403,P0300,2,26005.1,0.15,44208.67,42103.48,2105.19,Online,Card,Standard,Delivered,West,Mumbai,Sales Rep A
S01351,O11351,2026-07-01,C0387,P0055,2,23460.45,0.05,44574.85,38990.74,5584.11,Partner,Cash,Standard,Delivered,South,Bengaluru,Sales Rep D
S01352,O11352,2026-02-26,C0089,P0283,2,5770.43,0.15,9809.73,9109.56,700.17,Store,Card,Same Day,Delivered,West,Pune,Sales Rep A
S01353,O11353,2025-06-23,C0436,P0485,2,3798.32,0,7596.64,5525.82,2070.82,Store,UPI,Express,Delivered,South,Chennai,Sales Rep A
S01354,O11354,2026-03-04,C0404,P0007,4,17508.17,0,70032.68,53547.4,16485.28,Partner,Cash,Standard,Delivered,West,Pune,Sales Rep D
S01355,O11355,2025-09-26,C0205,P0001,3,9078.55,0,27235.65,17375.55,9860.1,Partner,Net Banking,Express,Delivered,South,Bengaluru,Sales Rep B
S01356,O11356,2025-10-19,C0035,P0245,6,32567.41,0,195404.46,129957.36,65447.1,Online,Card,Same Day,Delivered,West,Mumbai,Sales Rep A
S01357,O11357,2025-03-28,C0378,P0390,5,34393.23,0,171966.15,115242.7,56723.45,Online,Net Banking,Standard,Delivered,South,Chennai,Sales Rep B
S01358,O11358,2026-04-20,C0083,P0153,1,33389.88,0,33389.88,22677.29,10712.59,Partner,Card,Express,Delivered,West,Mumbai,Sales Rep A
S01359,O11359,2025-01-22,C0215,P0495,5,4403.18,0,22015.9,15101.85,6914.05,Store,Cash,Same Day,Delivered,North,Jaipur,Sales Rep C
S01360,O11360,2026-02-14,C0205,P0144,1,16197.81,0.2,12958.25,13378.38,-420.13,Partner,Cash,Standard,Returned,South,Bengaluru,Sales Rep D
S01361,O11361,2026-02-05,C0446,P0067,3,1569.17,0,4707.51,2985.27,1722.24,Partner,Net Banking,Standard,Delivered,East,Bhubaneswar,Sales Rep C
S01362,O11362,2025-06-27,C0117,P0238,2,24682.53,0.05,46896.81,41449.34,5447.47,Store,UPI,Express,Returned,South,Chennai,Sales Rep B
S01363,O11363,2025-04-24,C0439,P0115,2,22452.7,0,44905.4,36808.56,8096.84,Store,UPI,Standard,Delivered,South,Chennai,Sales Rep C
S01364,O11364,2026-03-22,C0365,P0048,3,1437.19,0,4311.57,3490.71,820.86,Online,UPI,Express,Delivered,South,Hyderabad,Sales Rep C
S01365,O11365,2025-10-22,C0461,P0419,1,29452.41,0.2,23561.93,20589.55,2972.38,Online,Cash,Standard,Returned,South,Hyderabad,Sales Rep D
S01366,O11366,2026-02-02,C0338,P0459,5,22747.46,0.05,108050.43,83387.5,24662.93,Store,Cash,Standard,Returned,West,Mumbai,Sales Rep B
S01367,O11367,2025-10-27,C0405,P0129,2,1908.41,0.15,3244.3,3133.04,111.26,Online,Net Banking,Express,Delivered,South,Hyderabad,Sales Rep D
S01368,O11368,2025-12-15,C0168,P0440,1,7788.68,0.15,6620.38,6193.33,427.05,Partner,Cash,Standard,Delivered,South,Hyderabad,Sales Rep D
S01369,O11369,2026-08-02,C0318,P0316,2,291.16,0,582.32,368.36,213.96,Store,Card,Standard,Delivered,South,Chennai,Sales Rep C
S01370,O11370,2026-04-01,C0287,P0113,3,4395.27,0.05,12526.52,9301.17,3225.35,Store,UPI,Express,Delivered,East,Bhubaneswar,Sales Rep B
S01371,O11371,2026-03-15,C0138,P0177,3,28929.81,0,86789.43,67629.39,19160.04,Partner,Cash,Same Day,Delivered,West,Pune,Sales Rep D
S01372,O11372,2025-01-12,C0292,P0390,2,34393.23,0.05,65347.14,46097.08,19250.06,Store,Net Banking,Same Day,Delivered,South,Bengaluru,Sales Rep D
S01373,O11373,2025-05-21,C0432,P0390,4,34393.23,0.15,116936.98,92194.16,24742.82,Partner,UPI,Express,Returned,East,Bhubaneswar,Sales Rep B
S01374,O11374,2026-03-21,C0102,P0265,6,28979.37,0.2,139100.98,123330.66,15770.32,Store,UPI,Same Day,Delivered,East,Kolkata,Sales Rep A
S01375,O11375,2025-08-21,C0305,P0174,5,20291.99,0.05,96386.95,62038.5,34348.45,Partner,Net Banking,Express,Delivered,East,Bhubaneswar,Sales Rep B
S01376,O11376,2025-10-13,C0047,P0201,2,20197.89,0.05,38375.99,31043.74,7332.25,Partner,UPI,Standard,Delivered,West,Mumbai,Sales Rep D
S01377,O11377,2025-09-26,C0274,P0040,6,24530.17,0.1,132462.92,119035.02,13427.9,Online,Net Banking,Express,Returned,North,Delhi,Sales Rep A
S01378,O11378,2026-04-12,C0151,P0114,5,20089.08,0.15,85378.59,81114.95,4263.64,Store,Net Banking,Standard,Returned,South,Coimbatore,Sales Rep A
S01379,O11379,2026-01-20,C0203,P0373,1,5301.87,0.15,4506.59,4609.25,-102.66,Store,Net Banking,Express,Delivered,South,Coimbatore,Sales Rep D
S01380,O11380,2025-05-15,C0435,P0240,6,4890.0,0.1,26406.0,19487.58,6918.42,Online,Cash,Same Day,Delivered,South,Coimbatore,Sales Rep C
S01381,O11381,2025-03-31,C0338,P0153,5,33389.88,0.05,158601.93,113386.45,45215.48,Partner,UPI,Standard,Delivered,West,Mumbai,Sales Rep D
S01382,O11382,2025-06-20,C0244,P0474,5,27354.83,0,136774.15,86447.9,50326.25,Online,Net Banking,Express,Delivered,North,Jaipur,Sales Rep D
S01383,O11383,2026-07-30,C0333,P0431,4,17081.97,0,68327.88,53690.4,14637.48,Store,Card,Express,Returned,South,Bengaluru,Sales Rep D
S01384,O11384,2025-02-07,C0018,P0173,2,5174.15,0.2,8278.64,6862.9,1415.74,Online,Cash,Express,Returned,West,Mumbai,Sales Rep B
S01385,O11385,2026-02-10,C0109,P0014,4,19075.68,0.2,61042.18,62767.6,-1725.42,Store,Card,Standard,Returned,South,Chennai,Sales Rep D
S01386,O11386,2025-05-04,C0359,P0406,5,15556.38,0,77781.9,51147.9,26634.0,Online,Card,Express,Returned,South,Hyderabad,Sales Rep D
S01387,O11387,2025-10-15,C0467,P0295,1,26399.94,0.15,22439.95,17531.89,4908.06,Online,Cash,Same Day,Returned,South,Bengaluru,Sales Rep C
S01388,O11388,2025-12-04,C0112,P0258,6,28285.24,0.15,144254.72,113879.1,30375.62,Online,Cash,Express,Delivered,North,Delhi,Sales Rep D
S01389,O11389,2025-06-23,C0105,P0156,6,26781.37,0.15,136584.99,113013.0,23571.99,Partner,Cash,Express,Delivered,South,Bengaluru,Sales Rep C
S01390,O11390,2025-11-27,C0409,P0327,1,22303.0,0.2,17842.4,16653.75,1188.65,Partner,Net Banking,Same Day,Delivered,East,Kolkata,Sales Rep B
S01391,O11391,2026-04-12,C0425,P0061,1,18082.11,0.05,17178.0,15359.31,1818.69,Partner,Cash,Same Day,Delivered,East,Kolkata,Sales Rep D
S01392,O11392,2026-03-30,C0350,P0371,1,15608.16,0.1,14047.34,10703.47,3343.87,Store,Card,Standard,Delivered,West,Mumbai,Sales Rep A
S01393,O11393,2025-06-16,C0206,P0391,5,37172.02,0.2,148688.08,115445.6,33242.48,Online,Cash,Standard,Delivered,South,Bengaluru,Sales Rep A
S01394,O11394,2026-07-04,C0345,P0291,2,2955.82,0.1,5320.48,3623.44,1697.04,Online,Card,Express,Delivered,West,Mumbai,Sales Rep B
S01395,O11395,2025-08-27,C0396,P0412,4,10526.36,0,42105.44,26518.64,15586.8,Store,UPI,Same Day,Returned,North,Jaipur,Sales Rep C
S01396,O11396,2025-06-25,C0313,P0135,4,35156.58,0.15,119532.37,94549.72,24982.65,Store,Card,Standard,Delivered,South,Hyderabad,Sales Rep B
S01397,O11397,2025-03-31,C0498,P0453,6,23685.73,0,142114.38,111876.3,30238.08,Store,Net Banking,Same Day,Delivered,South,Hyderabad,Sales Rep A
S01398,O11398,2026-08-03,C0145,P0184,5,4442.49,0.1,19991.2,19085.3,905.9,Store,UPI,Express,Delivered,South,Coimbatore,Sales Rep A
S01399,O11399,2026-07-06,C0316,P0175,4,28006.34,0,112025.36,76594.52,35430.84,Online,Net Banking,Express,Delivered,South,Coimbatore,Sales Rep C
S01400,O11400,2026-06-09,C0119,P0288,6,28544.52,0.05,162703.76,114540.06,48163.7,Partner,Card,Standard,Delivered,North,Jaipur,Sales Rep A
S01401,O11401,2026-07-06,C0239,P0372,1,18819.89,0.1,16937.9,12785.8,4152.1,Store,UPI,Express,Returned,South,Hyderabad,Sales Rep C
S01402,O11402,2025-04-27,C0340,P0114,3,20089.08,0.2,48213.79,48668.97,-455.18,Partner,UPI,Standard,Returned,South,Chennai,Sales Rep C
S01403,O11403,2025-05-26,C0452,P0396,6,8106.06,0.15,41340.91,30874.38,10466.53,Online,Net Banking,Standard,Delivered,East,Kolkata,Sales Rep D
S01404,O11404,2025-04-28,C0397,P0024,4,4343.96,0,17375.84,12495.08,4880.76,Partner,Card,Express,Delivered,North,Delhi,Sales Rep A
S01405,O11405,2025-02-19,C0229,P0451,2,16149.16,0,32298.32,24464.26,7834.06,Partner,UPI,Same Day,Delivered,East,Bhubaneswar,Sales Rep D
S01406,O11406,2025-06-03,C0082,P0206,5,8859.94,0,44299.7,26864.55,17435.15,Partner,Cash,Same Day,Delivered,South,Bengaluru,Sales Rep C
S01407,O11407,2026-06-24,C0427,P0154,3,37978.37,0,113935.11,73075.59,40859.52,Partner,UPI,Express,Delivered,South,Coimbatore,Sales Rep C
S01408,O11408,2025-07-08,C0488,P0290,6,35343.72,0.2,169649.86,144309.0,25340.86,Store,Net Banking,Standard,Delivered,South,Coimbatore,Sales Rep D
S01409,O11409,2026-03-10,C0277,P0002,5,21706.3,0.2,86825.2,77735.15,9090.05,Online,Cash,Standard,Delivered,South,Hyderabad,Sales Rep D
S01410,O11410,2025-05-16,C0208,P0201,1,20197.89,0.15,17168.21,15521.87,1646.34,Online,Card,Standard,Delivered,South,Chennai,Sales Rep A
S01411,O11411,2025-06-29,C0234,P0030,4,23399.49,0,93597.96,65938.28,27659.68,Partner,Net Banking,Express,Delivered,North,Delhi,Sales Rep B
S01412,O11412,2026-01-26,C0167,P0412,6,10526.36,0.2,50526.53,39777.96,10748.57,Online,Net Banking,Express,Returned,North,Jaipur,Sales Rep A
S01413,O11413,2025-01-12,C0042,P0092,6,8919.92,0.2,42815.62,35653.26,7162.36,Store,Card,Express,Delivered,East,Kolkata,Sales Rep C
S01414,O11414,2025-01-20,C0111,P0209,5,26500.62,0,132503.1,93077.5,39425.6,Online,Card,Express,Delivered,South,Chennai,Sales Rep B
S01415,O11415,2026-07-19,C0005,P0094,3,25158.02,0.15,64152.95,54167.31,9985.64,Store,Cash,Same Day,Delivered,South,Chennai,Sales Rep B
S01416,O11416,2026-04-05,C0313,P0193,1,28043.68,0,28043.68,19068.43,8975.25,Store,Card,Express,Delivered,South,Hyderabad,Sales Rep B
S01417,O11417,2025-11-12,C0433,P0392,1,27084.59,0.05,25730.36,20453.66,5276.7,Store,Card,Same Day,Returned,West,Mumbai,Sales Rep C
S01418,O11418,2025-03-23,C0257,P0386,6,28268.7,0.15,144170.37,109145.82,35024.55,Store,Net Banking,Express,Delivered,South,Coimbatore,Sales Rep B
S01419,O11419,2025-10-06,C0448,P0205,5,13856.59,0.15,58890.51,57436.85,1453.66,Online,UPI,Express,Returned,South,Chennai,Sales Rep D
S01420,O11420,2026-01-14,C0128,P0266,3,15128.48,0.2,36308.35,28454.07,7854.28,Store,Cash,Standard,Delivered,West,Mumbai,Sales Rep B
S01421,O11421,2025-02-09,C0119,P0220,4,27926.61,0.1,100535.8,82999.64,17536.16,Store,Cash,Express,Delivered,North,Jaipur,Sales Rep B
S01422,O11422,2025-11-14,C0191,P0298,5,2850.8,0.1,12828.6,9520.15,3308.45,Partner,Card,Standard,Delivered,West,Mumbai,Sales Rep C
S01423,O11423,2026-06-22,C0096,P0310,4,27872.55,0,111490.2,84742.48,26747.72,Online,Cash,Same Day,Delivered,North,Delhi,Sales Rep A
S01424,O11424,2026-02-12,C0197,P0214,1,17370.7,0.1,15633.63,12805.44,2828.19,Partner,Cash,Standard,Delivered,East,Kolkata,Sales Rep C
S01425,O11425,2025-06-08,C0194,P0313,5,5705.57,0.2,22822.28,22383.85,438.43,Partner,Card,Standard,Delivered,East,Bhubaneswar,Sales Rep D
S01426,O11426,2026-02-14,C0443,P0498,5,7828.78,0.15,33272.32,26050.3,7222.02,Store,Cash,Express,Delivered,South,Bengaluru,Sales Rep C
S01427,O11427,2026-03-21,C0470,P0400,1,8873.48,0.05,8429.81,7226.29,1203.52,Online,Card,Express,Delivered,East,Kolkata,Sales Rep A
S01428,O11428,2025-09-15,C0268,P0486,5,25212.2,0,126061.0,101160.55,24900.45,Online,Net Banking,Standard,Delivered,West,Pune,Sales Rep A
S01429,O11429,2026-02-17,C0080,P0065,1,22143.62,0,22143.62,19153.66,2989.96,Online,UPI,Express,Delivered,East,Kolkata,Sales Rep A
S01430,O11430,2026-04-23,C0335,P0338,4,23660.52,0,94642.08,72826.76,21815.32,Partner,UPI,Express,Delivered,South,Hyderabad,Sales Rep A
S01431,O11431,2026-08-01,C0446,P0146,1,19493.32,0,19493.32,15468.65,4024.67,Store,UPI,Standard,Delivered,East,Bhubaneswar,Sales Rep D
S01432,O11432,2026-07-11,C0165,P0078,4,7769.09,0,31076.36,19280.32,11796.04,Online,Cash,Same Day,Delivered,North,Delhi,Sales Rep D
S01433,O11433,2025-05-19,C0153,P0082,3,12512.84,0,37538.52,23518.59,14019.93,Store,Card,Standard,Delivered,South,Chennai,Sales Rep B
S01434,O11434,2025-08-26,C0173,P0426,1,16340.8,0.15,13889.68,12728.42,1161.26,Store,Cash,Express,Delivered,South,Bengaluru,Sales Rep C
S01435,O11435,2026-02-15,C0287,P0464,2,13347.85,0.15,22691.35,19648.74,3042.61,Partner,UPI,Same Day,Delivered,East,Bhubaneswar,Sales Rep D
S01436,O11436,2025-01-05,C0274,P0068,1,10576.57,0.1,9518.91,9055.9,463.01,Partner,Net Banking,Standard,Delivered,North,Delhi,Sales Rep D
S01437,O11437,2026-02-23,C0316,P0210,1,25209.52,0.15,21428.09,19504.95,1923.14,Store,Net Banking,Express,Delivered,South,Coimbatore,Sales Rep C
S01438,O11438,2025-01-07,C0435,P0434,3,412.33,0,1236.99,998.1,238.89,Store,Cash,Express,Delivered,South,Coimbatore,Sales Rep B
S01439,O11439,2025-03-16,C0163,P0116,6,27990.48,0,167942.88,145002.18,22940.7,Store,Net Banking,Express,Delivered,West,Pune,Sales Rep A
S01440,O11440,2026-05-17,C0027,P0255,4,36833.92,0,147335.68,97970.56,49365.12,Partner,Card,Standard,Returned,South,Hyderabad,Sales Rep C
S01441,O11441,2026-03-06,C0032,P0116,1,27990.48,0.15,23791.91,24167.03,-375.12,Partner,Card,Standard,Delivered,South,Hyderabad,Sales Rep C
S01442,O11442,2025-03-14,C0427,P0319,5,17037.29,0,85186.45,57151.65,28034.8,Partner,Cash,Standard,Delivered,South,Coimbatore,Sales Rep D
S01443,O11443,2025-11-02,C0021,P0098,6,9255.21,0,55531.26,47204.94,8326.32,Store,Net Banking,Express,Returned,East,Bhubaneswar,Sales Rep C
S01444,O11444,2025-01-01,C0282,P0312,3,21290.98,0.1,57485.65,41271.81,16213.84,Store,UPI,Express,Returned,South,Coimbatore,Sales Rep B
S01445,O11445,2025-11-19,C0397,P0116,1,27990.48,0,27990.48,24167.03,3823.45,Partner,Cash,Express,Delivered,North,Delhi,Sales Rep A
S01446,O11446,2025-03-15,C0399,P0388,4,26597.14,0.2,85110.85,81605.56,3505.29,Online,Net Banking,Standard,Returned,West,Mumbai,Sales Rep B
S01447,O11447,2025-06-20,C0493,P0337,5,19882.17,0.15,84499.22,79032.2,5467.02,Store,UPI,Express,Delivered,North,Delhi,Sales Rep D
S01448,O11448,2025-09-19,C0099,P0498,1,7828.78,0.15,6654.46,5210.06,1444.4,Online,Net Banking,Same Day,Delivered,North,Delhi,Sales Rep C
S01449,O11449,2025-03-22,C0178,P0279,6,30344.1,0.2,145651.68,117803.16,27848.52,Online,Net Banking,Express,Delivered,West,Pune,Sales Rep C
S01450,O11450,2026-02-06,C0368,P0410,6,10534.88,0.05,60048.82,53315.64,6733.18,Online,UPI,Express,Delivered,South,Coimbatore,Sales Rep D
S01451,O11451,2025-01-03,C0421,P0243,1,15063.41,0.05,14310.24,10485.97,3824.27,Online,Card,Standard,Delivered,South,Chennai,Sales Rep C
S01452,O11452,2025-05-01,C0458,P0160,5,26669.44,0.05,126679.84,86475.95,40203.89,Online,Card,Same Day,Delivered,South,Hyderabad,Sales Rep B
S01453,O11453,2026-07-07,C0042,P0412,1,10526.36,0.2,8421.09,6629.66,1791.43,Online,Cash,Express,Delivered,East,Kolkata,Sales Rep A
S01454,O11454,2026-01-16,C0123,P0264,5,18790.08,0.15,79857.84,78398.95,1458.89,Store,Net Banking,Same Day,Delivered,East,Bhubaneswar,Sales Rep D
S01455,O11455,2025-01-13,C0274,P0277,2,5931.24,0.1,10676.23,7358.5,3317.73,Store,Card,Same Day,Delivered,North,Delhi,Sales Rep A
S01456,O11456,2026-01-27,C0498,P0462,3,25996.84,0.2,62392.42,51509.22,10883.2,Store,Card,Standard,Delivered,South,Hyderabad,Sales Rep C
S01457,O11457,2025-05-16,C0370,P0214,2,17370.7,0,34741.4,25610.88,9130.52,Online,Cash,Express,Delivered,West,Mumbai,Sales Rep A
S01458,O11458,2026-06-04,C0258,P0465,1,37427.17,0.1,33684.45,24206.37,9478.08,Store,UPI,Same Day,Returned,South,Chennai,Sales Rep A
S01459,O11459,2025-02-12,C0306,P0087,6,22483.27,0.2,107919.7,82409.34,25510.36,Online,UPI,Same Day,Delivered,South,Bengaluru,Sales Rep B
S01460,O11460,2025-07-24,C0041,P0048,6,1437.19,0,8623.14,6981.42,1641.72,Store,Cash,Standard,Delivered,South,Hyderabad,Sales Rep C
S01461,O11461,2026-07-21,C0276,P0142,3,34890.55,0.15,88970.9,71726.55,17244.35,Online,Net Banking,Standard,Returned,South,Hyderabad,Sales Rep B
S01462,O11462,2025-05-03,C0096,P0337,1,19882.17,0.15,16899.84,15806.44,1093.4,Partner,Cash,Standard,Delivered,North,Delhi,Sales Rep D
S01463,O11463,2025-06-12,C0409,P0351,2,11975.23,0,23950.46,20098.96,3851.5,Store,Card,Same Day,Returned,East,Kolkata,Sales Rep A
S01464,O11464,2025-10-07,C0244,P0245,3,32567.41,0.2,78161.78,64978.68,13183.1,Store,Net Banking,Express,Delivered,North,Jaipur,Sales Rep B
