order_id,customer_id,order_date,order_status,channel,currency,subtotal,discount_amount,tax_amount,shipping_cost,total_amount,promo_code,shipping_city,shipping_state,shipping_country,last_updated
O00017806,C004059,2024-01-06 00:30:00,Returned,Marketplace,INR,244759.00,0.00,44056.62,0.00,288815.62,,Austin,Texas,India,2024-01-06 18:30:00
O00017807,C002755,2024-05-25 23:57:00,Processing,Mobile,INR,127696.00,26187.20,18271.58,0.00,119780.38,APP5,Kolkata,Washington,United States,2024-05-31 04:57:00
O00017808,C005778,2024-09-06 10:25:00,Delivered,Web,INR,196062.00,19713.70,31742.69,0.00,208090.99,NEW10,Hyderabad,Texas,India,2024-09-11 10:25:00
O00017809,C001395,2025-09-06 05:18:00,Delivered,Web,INR,124410.00,13477.60,19967.83,0.00,130900.23,NEW10,Kolkata,Washington,India,2025-09-07 12:18:00
O00017810,C004550,2025-13-40,Placed,Store,INR,89412.00,4470.60,15289.45,0.00,100230.85,APP5,London,England,India,2025-09-05 14:41:00
O00017811,C001642,2026-02-05 09:06:00,Delivered,Web,INR,135190.00,33797.50,18250.65,0.00,119643.15,APP5,Hyderabad,Kerala,India,2026-02-06 05:06:00
O00017812,C003524,2026-01-03 13:14:00,Delivered,Web,INR,246464.00,61616.00,33272.64,0.00,218120.64,NEW10,Kolkata,Delhi,India,2026-01-09 01:14:00
O00017813,C001306,2024-12-02 14:25:00,Placed,Store,INR,621970.00,137886.40,87135.05,0.00,571218.65,VIP15,Austin,Telangana,India,2024-12-06 22:25:00
O00017814,C002908,2025-07-18 13:14:00,Pending,Store,INR,257170.00,38575.50,39347.01,0.00,257941.51,,Mumbai,Delhi,United States,2025-07-18 20:14:00
O00017815,C001223,2025-02-21 22:55:00,Cancelled,Mobile,EUR,282610.00,80568.60,36367.45,0.00,238408.85,VIP15,Kochi,Washington,India,2025-02-27 18:55:00
O00017816,C003580,2024/11/03 11:02:00,Cancelled,Store,INR,426672.00,28780.90,71620.40,0.00,469511.50,APP5,Bengaluru,Kerala,India,2024-11-11 13:02:00
O00017817,C000170,2024-11-19 04:45:00,Processing,Web,INR,75780.00,7578.00,12276.36,0.00,80478.36,NEW10,Mumbai,England,United Kingdom,2024-11-20 03:45:00
O00017818,C003772,2024-05-11 06:33:00,Shipped,Store,INR,198550.00,304.80,35684.14,0.00,233929.34,,Delhi,England,United States,2024-05-15 07:33:00
O00017819,C002938,2024-04-29 18:29:00,Delivered,Web,INR,28211.00,536.20,4981.46,0.00,32656.26,,Hyderabad,Maharashtra,United States,2024-05-06 08:29:00
O00017820,C000155,09/02/2024 00:50,Placed,Mobile,INR,4327.00,865.40,623.09,0.00,4084.69,VIP15,Pune,Maharashtra,India,2024-09-06 16:50:00
BADORDER17821,C002728,2025-10-09 07:03:00,Delivered,Store,INR,98003.00,23064.85,13488.87,0.00,88427.02,VIP15,Seattle,Kerala,United Kingdom,2025-10-15 09:03:00
O00017822,C004148,2025-05-30 17:31:00,complete,Marketplace,INR,179165.00,26130.25,27546.26,0.00,180581.01,APP5,Toronto,West Bengal,United States,2025-06-01 08:31:00
O00017823,C004057,2025-01-30 16:01:00,Delivered,Store,INR,199280.00,56655.90,25672.34,0.00,168296.44,NEW10,Kochi,England,India,2025-02-06 22:01:00
O00017824,C004988,2026-03-24 22:02:00,Shipped,Mobile,INR,48283.00,15947.45,5820.40,0.00,38155.95,FESTIVE20,Kolkata,Texas,India,2026-03-30 08:02:00
O00017825,C002975,2024-01-08 04:21:00,Processing,marketplace,INR,356282.00,88543.00,48193.02,0.00,315932.02,VIP15,Pune,Maharashtra,United States,2024-01-16 03:21:00
O00017826,C004227,2025-11-29 21:53:00,Processing,Marketplace,USD,71045.00,7104.50,11509.29,0.00,75449.79,NEW10,Seattle,Telangana,United Kingdom,2025-12-02 02:53:00
O00017827,C005412,2025-04-09 16:54:00,Shipped,Mobile,INR,93054.00,28794.60,11566.69,0.00,75826.09,FESTIVE20,Seattle,Maharashtra,United States,2025-04-18 19:54:00
O00017828,C003222,2024-04-07 08:10:00,Delivered,Mobile,INR,232338.00,11616.90,39729.80,0.00,260450.90,APP5,Kochi,Karnataka,India,2024-04-08 03:10:00
O00017829,C000972,2024-03-07 23:15:00,Cancelled,Store,INR,9308.00,2169.20,1284.98,0.00,8423.78,FESTIVE20,Seattle,Maharashtra,India,2024-03-15 03:15:00
O00017830,C003424,07/24/2025 08:24,Delivered,Store,INR,276605.00,55321.00,39831.12,0.00,261115.12,APP5,Austin,Karnataka,India,2025-07-26 08:24:00
O00017831,C002606,2025-06-08 14:27:00,Shipped,Store,INR,578408.00,159658.00,75375.00,0.00,494125.00,VIP15,Mumbai,Kerala,United States,2025-06-11 09:27:00
O00017832,C004042,2025-01-02 20:15:00,Processing,Mobile,INR,135610.00,20341.50,20748.33,0.00,136016.83,VIP15,Mumbai,Maharashtra,India,2025-01-03 12:15:00
O00017833,C005358,2025/02/08 16:03:00,Delivered,Web,INR,19620.00,4905.00,2648.70,0.00,17363.70,FESTIVE20,Kolkata,Washington,India,2025-02-18 13:03:00
O00017834,C000076,2025-12-20 13:53:00,Shipped,Marketplace,INR,50621.00,7593.15,7745.01,0.00,50772.86,VIP15,Hyderabad,Maharashtra,India,2025-12-26 20:53:00
O00017835,C005019,2026-06-17 19:16:00,Pending,Mobile,INR,386917.00,77920.60,55619.35,0.00,364615.75,FESTIVE20,Toronto,Maharashtra,India,2026-06-22 16:16:00
O00017836,C004717,2025-05-28 02:47:00,Delivered,Mobile,INR,372910.00,47278.80,58613.62,0.00,384244.82,,Delhi,Kerala,India,2025-06-04 17:47:00
O00017837,C002062,2025-04-02 13:28:00,Cancelled,Store,INR,198184.00,50448.20,26592.44,0.00,174328.24,VIP15,Austin,Maharashtra,India,2025-04-05 03:28:00
O00017838,C000489,2024-04-29 08:59:00,Delivered,Web,EUR,94846.00,14860.70,14397.35,0.00,94382.65,NEW10,Delhi,Kerala,India,2024-05-03 06:59:00
O00017839,C005789,2024-12-28 21:05:00,Delivered,Store,INR,158449.00,36104.75,22021.96,0.00,144366.21,VIP15,London,Tamil Nadu,India,2025-01-03 02:05:00
O00017840,C000779,01/01/2026 07:19,Delivered,Web,INR,34068.00,5254.95,5186.35,-10.00,33999.40,NEW10,Bengaluru,Washington,India,2026-01-08 18:19:00
O00017841,C004381,2024-04-13 03:21:00,Processing,Web,INR,133736.00,27697.20,19086.98,0.00,125125.78,FESTIVE20,Seattle,England,United States,2024-04-23 00:21:00
O00017842,C001139,2025-08-25 02:11:00,Delivered,Marketplace,INR,22199.00,4786.40,3134.27,0.00,20546.87,FESTIVE20,Toronto,West Bengal,United Kingdom,2025-08-28 11:11:00
O00017843,C005069,2025-06-29 14:19:00,Delivered,Web,INR,116458.00,45970.60,12687.73,0.00,83175.13,FESTIVE20,Bengaluru,Delhi,India,2025-07-09 10:19:00
O00017844,C004659,2025-11-07 07:14:00,Delivered,Marketplace,INR,881770.00,227528.75,117763.42,0.00,772004.67,FESTIVE20,Hyderabad,Maharashtra,India,2025-11-15 10:14:00
O00017845,C917845,2024-08-27 00:42:00,Delivered,Store,INR,454569.00,48629.40,73069.13,0.00,479008.73,,Toronto,Karnataka,United States,2024-08-28 15:42:00
O00017846,C002595,2026-01-14 23:06:00,Delivered,Web,USD,66280.00,13256.00,9544.32,0.00,62568.32,,Delhi,Maharashtra,India,2026-01-18 09:06:00
O00017847,C005271,2025-09-05 11:04:00,Delivered,Web,INR,31744.00,2657.70,5235.53,0.00,34321.83,,Mumbai,Ontario,India,2025-09-15 00:04:00
O00017848,C000407,2025-07-16 03:35:00,Processing,Marketplace,INR,64151.00,5007.30,10645.87,0.00,69789.57,APP5,Bengaluru,Telangana,India,2025-07-20 13:35:00
O00017849,C004365,2025-08-25 15:11:00,Delivered,Web,INR,245576.00,49115.20,35362.94,0.00,231823.74,FESTIVE20,Pune,Ontario,India,2025-09-02 21:11:00
O00017850,C002970,03/25/2024 18:25,Returned,Store,INR,83660.00,9462.20,13355.60,0.00,87553.40,NEW10,Kochi,Maharashtra,India,2024-03-28 15:25:00
O00017851,C005749,2025-02-15 16:47:00,Pending,Marketplace,USD,346119.00,90723.90,45971.12,0.00,301366.22,VIP15,Kolkata,Kerala,India,2025-02-22 22:47:00
O00017852,C001825,2026-02-24 03:30:00,Shipped,Store,INR,359708.00,74023.50,51423.21,0.00,337107.71,FESTIVE20,Toronto,Maharashtra,India,2026-02-24 06:30:00
O00017853,C003429,2024-01-18 23:05:00,Pending,Store,INR,10074.00,2518.50,1359.99,0.00,8915.49,NEW10,Delhi,Telangana,India,2024-01-26 09:05:00
O00017854,C001938,2026-06-14 22:02:00,Delivered,Mobile,INR,55596.00,8339.40,8506.19,0.00,55762.79,APP5,Chennai,Karnataka,India,2026-06-16 08:02:00
O00017855,C005806,2024-04-17 13:34:00,Delivered,Web,INR,34651.00,8662.75,4677.88,0.00,30666.13,NEW10,Kolkata,England,India,2024-04-25 09:34:00
O00017856,C004454,2025-03-25 04:33:00,Delivered,web,INR,206916.00,31182.60,31632.01,0.00,207365.41,,London,Delhi,United Kingdom,2025-03-30 14:33:00
O00017857,C003980,2024-10-13 13:10:00,Cancelled,Web,INR,45028.00,8486.60,6577.45,0.00,43118.85,VIP15,Delhi,West Bengal,United States,2024-10-23 08:10:00
O00017858,C002578,2024-11-05 08:55:00,Cancelled,Marketplace,INR,138748.00,48561.80,16233.52,0.00,106419.72,FESTIVE20,Delhi,Karnataka,United States,2024-11-07 09:55:00
O00017859,C002573,2025-11-27 19:24:00,Delivered,Web,INR,363403.00,41121.40,58010.69,0.00,380292.29,NEW10,Kochi,West Bengal,India,2025-12-03 10:24:00
O00017860,C002311,07/18/2024 06:13,Shipped,Web,INR,119231.00,6885.85,20222.13,0.00,132567.28,APP5,Chennai,Kerala,India,2024-07-28 05:13:00
O00017861,C001236,2025-07-01 08:29:00,Delivered,Web,INR,45296.00,6109.25,7053.62,0.00,46240.37,APP5,Delhi,Karnataka,India,2025-07-09 22:29:00
O00017862,C001337,2026-02-21 10:34:00,Processing,Mobile,INR,58276.00,13406.00,8076.60,0.00,52946.60,VIP15,Kolkata,Washington,India,2026-03-01 16:34:00
O00017863,C003369,2024-09-13 13:36:00,Delivered,Marketplace,INR,234376.00,11718.80,40078.30,0.00,262735.50,APP5,Mumbai,Texas,India,2024-09-20 08:36:00
O00017864,C001186,2025-02-24 04:52:00,Processing,Marketplace,INR,4500.00,675.00,688.50,0.00,4513.50,,London,Karnataka,India,2025-03-05 15:52:00
O00017865,C005031,2024-08-11 18:45:00,Processing,Web,INR,247607.00,24760.70,40112.33,0.00,262958.63,NEW10,Delhi,Texas,India,2024-08-17 23:45:00
O00017866,C000110,2024-12-04 10:02:00,Pending,Web,INR,155605.00,16879.00,24970.68,0.00,163696.68,NEW10,Hyderabad,West Bengal,India,2024-12-06 08:02:00
O00017867,C005307,2024/10/12 08:03:00,Shipped,Mobile,INR,104240.00,25336.00,14202.72,0.00,93106.72,FESTIVE20,Austin,Maharashtra,India,2024-10-18 04:03:00
O00017868,C001958,2025-06-14 16:02:00,Processing,Marketplace,INR,28458.00,4268.70,4354.07,0.00,28543.37,NEW10,Toronto,West Bengal,United States,2025-06-20 22:02:00
O00017869,C002781,2025-03-24 17:08:00,Delivered,Marketplace,INR,12532.00,1253.20,2030.18,0.00,13308.98,NEW10,Seattle,Telangana,India,2025-03-27 17:08:00
O00017870,C005040,02/21/2025 16:47,Processing,Mobile,INR,444215.00,97105.60,62479.69,0.00,409589.09,VIP15,London,Telangana,United States,2025-03-02 13:47:00
O00017871,C004741,2025-03-07 16:28:00,Returned,Store,USD,178459.00,49918.00,23137.38,0.00,151678.38,FESTIVE20,Seattle,Tamil Nadu,India,2025-03-13 12:28:00
O00017872,C001656,2026-02-08 05:02:00,Placed,Web,INR,87600.00,0.00,15768.00,0.00,103368.00,,Delhi,Karnataka,United States,2026-02-14 18:02:00
O00017873,C000037,2025-11-14 20:06:00,Delivered,Web,INR,718965.00,71896.50,116472.33,0.00,763540.83,NEW10,Mumbai,Tamil Nadu,United Kingdom,2025-11-20 06:06:00
O00017874,C001755,2024-11-02 00:46:00,Shipped,Marketplace,INR,293449.00,66599.00,40833.00,0.00,267683.00,VIP15,London,Karnataka,India,2024-11-08 16:46:00
O00017875,C000813,2024-01-31 13:42:00,Delivered,Mobile,INR,76867.00,12215.70,11637.23,0.00,76288.53,VIP15,Mumbai,Ontario,India,2024-02-08 19:42:00
O00017876,C005194,2026-02-05 11:26:00,Shipped,Mobile,INR,2499.00,999.60,269.89,0.00,1769.29,FESTIVE20,Mumbai,Washington,United States,2026-02-13 23:26:00
O00017877,C000765,2024-06-03 05:33:00,Placed,Marketplace,INR,268624.00,26862.40,43517.09,0.00,285278.69,NEW10,Kolkata,Tamil Nadu,United Kingdom,2024-06-05 23:33:00
O00017878,C000038,2025-10-03 14:18:00,Placed,Marketplace,EUR,142181.00,16687.35,22588.86,0.00,148082.51,NEW10,Seattle,Maharashtra,United States,2025-10-07 07:18:00
O00017879,C000660,2024-03-02 14:39:00,complete,Web,INR,689840.00,122075.00,102197.70,0.00,669962.70,NEW10,Hyderabad,England,United States,2024-03-08 20:39:00
O00017880,C003805,05/26/2024 05:11,UNKNOWN,Marketplace,INR,29910.00,6154.80,4275.94,0.00,28031.14,NEW10,Pune,Texas,United States,2024-05-27 13:11:00
O00017881,C005874,2024-07-09 00:15:00,Delivered,Marketplace,INR,186871.00,29409.85,28343.01,0.00,185804.16,VIP15,Pune,Tamil Nadu,India,2024-07-12 04:15:00
O00017882,C003198,2025-01-14 15:40:00,Placed,Web,INR,30780.00,10773.00,3601.26,0.00,23608.26,FESTIVE20,Hyderabad,West Bengal,United Kingdom,2025-01-15 13:40:00
O00017883,C000028,2024-05-30 15:33:00,Shipped,Marketplace,INR,453780.00,115934.60,60812.17,0.00,398657.57,NEW10,Pune,Maharashtra,United States,2024-06-04 20:33:00
O00017884,C004266,2024/03/02 20:55:00,Placed,Mobile,INR,549428.00,124076.25,76563.32,0.00,501915.07,VIP15,Toronto,Kerala,India,invalid_timestamp
O00017885,C004268,2026-01-18 21:36:00,Shipped,Marketplace,INR,68653.00,17163.25,9268.16,0.00,60757.91,APP5,Toronto,England,United Kingdom,2026-01-21 14:36:00
O00017886,C005222,2026-04-09 18:36:00,Delivered,Web,USD,354612.00,17437.80,60691.36,0.00,397865.56,,Kochi,Karnataka,India,2026-04-15 14:36:00
O00017887,C004163,2024-06-16 17:28:00,Processing,store,INR,213321.00,41312.85,30961.47,0.00,202969.62,VIP15,Chennai,West Bengal,India,2024-06-24 13:28:00
O00017888,C003740,2026-04-11 03:23:00,Shipped,Web,INR,200906.00,69898.80,23581.30,0.00,154588.50,FESTIVE20,Seattle,Delhi,United States,2026-04-15 07:23:00
O00017889,C003090,2025-06-09 10:56:00,Delivered,Web,INR,327750.00,20644.80,55278.94,0.00,362384.14,,Hyderabad,Maharashtra,United Kingdom,2025-06-13 17:56:00
O00017890,C001382,02/22/2026 21:05,Delivered,Web,INR,21655.00,3248.25,3313.22,0.00,21719.97,,Pune,Tamil Nadu,United States,2026-02-23 18:05:00
O00017891,C000567,2026-06-18 15:07:00,Delivered,Store,INR,26440.00,3021.00,4215.42,0.00,27634.42,APP5,Pune,Tamil Nadu,India,2026-06-26 18:07:00
O00017892,C004097,2025-08-10 07:09:00,Processing,Marketplace,INR,23872.00,1193.60,4082.11,0.00,26760.51,APP5,Mumbai,Washington,India,2025-08-13 06:09:00
O00017893,C005245,2024-09-09 23:09:00,in-transit,Store,USD,331312.00,115218.65,38896.80,0.00,254990.15,FESTIVE20,Kochi,Kerala,India,2024-09-15 09:09:00
O00017894,C000689,2024-11-26 20:39:00,Shipped,Web,INR,12963.00,1944.45,1983.34,0.00,13001.89,APP5,Delhi,Delhi,India,2024-12-06 03:39:00
O00017895,C000630,2025-03-04 21:33:00,Shipped,Store,INR,273034.00,83186.90,34172.48,0.00,224019.58,FESTIVE20,Bengaluru,Telangana,United Kingdom,2025-03-12 09:33:00
O00017896,C000132,2025-05-08 10:38:00,Delivered,Mobile,INR,107231.00,35248.20,12956.90,0.00,84939.70,FESTIVE20,Bengaluru,Delhi,United Kingdom,2025-05-14 00:38:00
O00017897,C005776,2024-04-11 14:41:00,Processing,Store,INR,325892.00,59953.45,47868.94,0.00,313807.49,NEW10,Bengaluru,Maharashtra,India,2024-04-16 05:41:00
O00017898,C003679,2025-01-08 12:14:00,Processing,Marketplace,INR,14865.00,2973.00,2140.56,0.00,14032.56,,Bengaluru,Washington,India,2025-01-15 14:14:00
O00017899,C001841,2025-09-11 13:00:00,Cancelled,Web,EUR,221011.00,22101.10,35803.78,0.00,234713.68,NEW10,Austin,Kerala,United States,2025-09-19 22:00:00
O00017900,C002499,02/14/2025 11:46,Delivered,Mobile,INR,80618.00,21865.50,10575.45,0.00,69327.95,NEW10,Kolkata,Ontario,United States,2025-02-17 15:46:00
O00017901,C004392,2024/08/22 08:39:00,Placed,Marketplace,USD,159349.00,24963.40,24189.41,0.00,158575.01,NEW10,London,Telangana,India,2024-08-24 07:39:00
O00017902,C003840,2025-10-27 22:26:00,Delivered,Marketplace,INR,141903.00,25461.15,20959.53,0.00,137401.38,,Chennai,Kerala,India,2025-10-28 21:26:00
O00017903,C004991,2024-07-23 10:25:00,Delivered,Store,INR,58402.00,8760.30,8935.51,0.00,58577.21,VIP15,Seattle,Texas,India,2024-07-29 08:25:00
O00017904,C002139,2025-02-19 11:07:00,Delivered,Mobile,INR,14073.00,2110.95,2153.17,0.00,14115.22,VIP15,Toronto,Telangana,India,2025-02-26 12:07:00
O00017905,C005248,2024-07-21 15:16:00,Delivered,Web,INR,442695.00,7215.95,78386.23,0.00,513865.28,,London,Delhi,India,2024-07-26 12:16:00
O00017906,C003384,2026-01-20 06:14:00,Delivered,Store,INR,101919.00,5795.10,17302.30,0.00,113426.20,APP5,Chennai,Tamil Nadu,United States,2026-01-20 16:14:00
O00017907,C001244,2025-08-19 17:14:00,Delivered,Mobile,INR,647199.00,155611.85,88485.69,0.00,580072.84,VIP15,Delhi,Maharashtra,United Kingdom,2025-08-20 07:14:00
O00017908,C002216,2025-07-14 15:39:00,Cancelled,Mobile,INR,340460.00,68092.00,49026.24,0.00,321394.24,FESTIVE20,Kochi,Karnataka,India,2025-07-16 09:39:00
O00017909,C001197,2024-04-02 07:32:00,Processing,Mobile,INR,110790.00,11079.00,17947.98,0.00,117658.98,,Hyderabad,Texas,India,2024-04-04 04:32:00
O00017910,C000491,03/27/2024 03:14,Processing,Store,INR,9386.00,0.00,1689.48,0.00,11075.48,,Kolkata,Ontario,India,2024-03-29 06:14:00
O00017911,C004397,2026-03-29 09:43:00,Placed,Marketplace,INR,145690.00,36319.60,19686.67,0.00,129057.07,FESTIVE20,Kochi,Texas,United Kingdom,2026-03-30 09:43:00
O00017912,C001125,2024-08-17 23:14:00,Delivered,Store,INR,710730.00,154019.90,100207.82,0.00,656917.92,FESTIVE20,Delhi,Maharashtra,India,2024-08-24 11:14:00
O00017913,C005016,2025-02-05 17:01:00,Delivered,Store,INR,247460.00,37119.00,37861.38,0.00,248202.38,VIP15,Chennai,Washington,India,2025-02-13 19:01:00
O00017914,C003320,2025-10-15 10:10:00,Delivered,Store,INR,9325.00,466.25,1594.58,0.00,10453.33,,Austin,Tamil Nadu,India,2025-10-25 00:10:00
O00017915,C002101,2024-07-03 03:45:00,Placed,Store,INR,176260.00,8813.00,30140.46,0.00,197587.46,,Toronto,Delhi,India,2024-07-08 22:45:00
O00017916,C002141,2024-04-18 01:03:00,Shipped,Mobile,INR,276490.00,13824.50,47279.79,0.00,309945.29,APP5,Delhi,England,United States,2024-04-27 05:03:00
O00017917,C005265,2026-03-26 18:05:00,complete,Mobile,INR,159862.00,24418.90,24379.76,0.00,159822.86,VIP15,Mumbai,Tamil Nadu,United States,2026-04-02 05:05:00
O00017918,C004065,2024/04/27 06:37:00,Shipped,marketplace,INR,4377.00,1750.80,472.72,0.00,3098.92,FESTIVE20,Toronto,West Bengal,India,2024-05-05 05:37:00
O00017919,C000347,2024-11-03 13:44:00,Delivered,Store,BTC,255417.00,69965.95,33381.19,0.00,218832.24,VIP15,Kochi,Tamil Nadu,United States,2024-11-08 12:44:00
O00017920,C001017,10/06/2025 22:28,Shipped,Mobile,INR,129702.00,13193.55,20971.52,0.00,137479.97,NEW10,Kochi,England,India,2025-10-10 11:28:00
O00017921,C005196,2024-06-06 10:33:00,Delivered,Mobile,INR,330.00,16.50,56.43,79.00,448.93,APP5,Chennai,Telangana,United States,2024-06-11 10:33:00
O00017922,C003032,2025-08-27 02:47:00,Delivered,Store,INR,157172.00,40520.60,20997.25,0.00,137648.65,VIP15,Austin,Telangana,India,2025-09-04 02:47:00
O00017923,C003076,2025-06-25 23:02:00,Delivered,Store,INR,7869.00,786.90,1274.78,0.00,8356.88,APP5,Chennai,England,United States,2025-07-05 20:02:00
O00017924,C001414,2024-01-31 23:02:00,Delivered,Marketplace,INR,182870.00,45717.50,24687.45,0.00,161839.95,FESTIVE20,London,Telangana,United Kingdom,2024-02-06 07:02:00
O00017925,,2024-10-24 13:48:00,Delivered,Store,INR,691020.00,134365.00,100197.90,0.00,656852.90,APP5,Bengaluru,Ontario,India,2024-11-01 20:48:00
O00017926,C000922,2024-03-20 06:42:00,Delivered,Mobile,INR,60881.00,3485.80,10331.14,0.00,67726.34,APP5,Kochi,West Bengal,India,2024-03-21 00:42:00
O00017927,C001954,2025-09-15 02:18:00,Placed,Marketplace,INR,166611.00,-50.00,26557.94,0.00,174102.04,NEW10,Kolkata,Karnataka,India,2025-09-23 09:18:00
O00017928,C917928,2024-10-10 09:27:00,Shipped,Store,INR,14778.00,738.90,2527.04,0.00,16566.14,APP5,Toronto,Ontario,United Kingdom,2024-10-10 22:27:00
O00017929,C005175,2025-03-26 11:12:00,Shipped,Marketplace,INR,237321.00,27146.70,37831.37,0.00,248005.67,NEW10,Kolkata,Tamil Nadu,India,2025-03-29 23:12:00
O00017930,C004917,08/06/2025 14:31,Delivered,social-media,INR,54540.00,8181.00,8344.62,0.00,54703.62,VIP15,Chennai,Karnataka,India,2025-08-07 00:31:00
O00017931,C004179,2025-05-29 08:22:00,Pending,Store,INR,104093.00,13467.50,16312.59,0.00,106938.09,APP5,Toronto,West Bengal,United Kingdom,2025-06-03 01:22:00
O00017932,C003208,2026-04-14 01:00:00,Delivered,Marketplace,INR,467226.00,98824.50,66312.27,0.00,434713.77,FESTIVE20,Seattle,Maharashtra,India,2026-04-15 16:00:00
O00017933,C004472,2024-12-20 08:06:00,Delivered,Marketplace,USD,104792.00,5962.80,17789.26,0.00,116741.91,APP5,Toronto,Telangana,United States,2024-12-26 06:06:00
O00017934,C001132,2024-03-25 18:15:00,Shipped,Marketplace,INR,308148.00,116027.85,34581.63,0.00,226701.78,FESTIVE20,London,England,United Kingdom,2024-03-27 17:15:00
O00017935,C004217,2026/05/24 21:34:00,Placed,Web,INR,256592.00,38488.80,18%,0.00,257361.78,VIP15,Bengaluru,Tamil Nadu,India,2026-05-25 00:34:00
O00017936,C002345,2024-08-17 09:22:00,Processing,Marketplace,INR,99330.00,6844.50,16647.39,0.00,109132.89,,Kolkata,Ontario,India,2024-08-27 07:22:00
O00017937,C003472,2024-08-12 16:26:00,Processing,Mobile,INR,160435.00,2479.00,28432.08,0.00,186388.08,,Bengaluru,Karnataka,India,2024-08-21 12:26:00
O00017938,C004107,2025-10-08 05:14:00,Delivered,Mobile,INR,111704.00,39096.40,13069.37,0.00,85676.97,VIP15,Kolkata,Karnataka,United States,2025-10-14 04:14:00
O00017939,C004967,2025-10-05 02:54:00,Pending,Mobile,INR,3345.00,1245.20,377.96,0.00,2477.76,FESTIVE20,Mumbai,Delhi,India,2025-10-14 09:54:00
O00017940,C002845,01/21/2024 23:00,Processing,Web,INR,145886.00,29177.20,21007.58,0.00,137716.38,NEW10,Bengaluru,Washington,India,2024-01-24 00:00:00
O00017941,C003223,2026-05-21 18:59:00,Delivered,Mobile,INR,15822.00,4689.20,2003.90,0.00,13136.70,FESTIVE20,Kochi,Maharashtra,India,2026-05-24 01:59:00
O00017942,C004652,2026-01-15 05:16:00,Pending,Marketplace,INR,183720.00,54542.80,23251.90,0.00,152429.10,VIP15,Chennai,Maharashtra,United States,2026-01-19 20:16:00
O00017943,C002703,2025-04-14 05:44:00,Delivered,Mobile,INR,195887.00,48971.75,26444.74,0.00,173359.99,NEW10,Delhi,West Bengal,India,2025-04-16 13:44:00
O00017944,C003886,2026-02-14 09:24:00,Cancelled,Marketplace,INR,314607.00,68352.00,44325.90,0.00,290580.90,FESTIVE20,Toronto,England,United States,2026-02-20 03:24:00
O00017945,C005899,2026-03-16 06:40:00,Delivered,Marketplace,INR,328616.00,60792.55,48208.22,0.00,316031.67,,Pune,Karnataka,India,2026-03-21 15:40:00
O00017946,C003785,2025-12-10 20:38:00,Delivered,Mobile,INR,125607.00,6280.35,21478.80,0.00,140805.45,APP5,Austin,England,United Kingdom,2025-12-12 08:38:00
