return_id,order_id,product_id,return_date,return_reason,return_status,refund_amount
RET0002627,O00012563,P00980,2025-11-16,Quality Issue,Refunded,164348.49
RET0002628,O00019995,P00436,2026-07-11,Wrong Item,Refunded,68721.69
RET0002629,O00019484,P00306,2025-11-23,Changed Mind,Requested,71907.70
RET0002630,O00023713,P00216,2024-12-06,Quality Issue,Requested,9977.24
RET0002631,O00007423,P01050,2025-07-15,Late Delivery,Refunded,57090.91
RET0002632,O00003654,P01022,2026-01-21,Late Delivery,Requested,167246.30
RET0002633,O00002033,P01036,2024-03-02,Quality Issue,Rejected,243048.77
RET0002634,O00021080,P01090,2025-10-10,Wrong Item,Rejected,6992.70
RET0002635,O00007503,P00922,2024-05-21,Not as Described,Rejected,110325.70
RET0002636,O00012563,P00676,2025-12-07,Wrong Item,Refunded,72912.12
RET0002637,O00016150,P00378,2024-04-25,Quality Issue,Approved,92624.95
RET0002638,O00008871,P00943,2024-05-16,Size Issue,Approved,21799.74
RET0002639,O00018473,P01082,2024-12-10,Not as Described,Requested,72157.62
RET0002640,O00003205,P00578,2025-10-30,Size Issue,Refunded,7431.19
RET0002641,O00017632,P00827,2025-04-05,Wrong Item,Approved,1218.00
RET0002642,O00015797,P00408,2025-04-17,Changed Mind,Rejected,11932.97
RET0002643,O00018695,P00837,2024-12-20,Size Issue,Refunded,7391.23
RET0002644,O00016922,P00258,2025-10-14,Changed Mind,Approved,16334.29
RET0002645,O00014050,P00509,2024-06-30,Wrong Item,Rejected,93815.41
RET0002646,O00000966,P00914,2025-04-06,Damaged,Approved,11034.60
RET0002647,O00010398,P00443,2026-05-06,Wrong Item,Rejected,142231.77
RET0002648,O00012303,P00399,2025-07-16,Damaged,Rejected,18842.70
RET0002649,O00009226,P00656,2024-10-15,Changed Mind,Approved,14764.95
RET0002650,O00016139,P00590,2024-02-19,Size Issue,Rejected,12448.77
RET0002651,O00005371,P00369,2026-06-20,Not as Described,Requested,17421.89
RET0002652,O00016687,P00650,2024-02-15,Size Issue,Rejected,19288.20
RET0002653,O00012212,P00885,2025-12-17,Not as Described,Approved,18712.93
RET0002654,O00023376,P01077,2026-04-12,Wrong Item,Approved,161035.03
RET0002655,O00022665,P00725,2024-12-12,Size Issue,Approved,7951.34
RET0002656,O00006158,P00183,2024-10-03,Not as Described,Approved,7081.83
RET0002657,O00015904,P01164,2026-03-02,Late Delivery,Approved,3375.26
RET0002658,O00011076,P00572,2024-11-16,Quality Issue,Rejected,190962.40
RET0002659,O00003777,P00814,2024-09-12,Damaged,Approved,85149.57
RET0002660,O00014090,P00831,2026-04-15,Changed Mind,Refunded,5458.40
RET0002661,O00021720,P00788,2024-09-27,Size Issue,Rejected,159.63
RET0002662,O00001072,P00006,2026-07-09,Damaged,Approved,113810.69
RET0002663,O00004186,P00293,2024-06-03,Not as Described,Requested,20792.61
RET0002664,O00000843,P00046,2025-09-13,Wrong Item,Requested,28260.45
RET0002665,O00002460,P00521,2024-03-21,Size Issue,Refunded,163495.87
RET0002666,O00001550,P00155,2026-02-21,Late Delivery,Refunded,294570.09
RET0002667,O00021593,P00285,2026-02-24,Wrong Item,Refunded,114167.00
RET0002668,O00010015,P01164,2024-07-12,Changed Mind,Approved,24011.99
RET0002669,O00004462,P00251,2024-09-08,Changed Mind,Approved,35892.96
RET0002670,O00017371,P00516,2025-06-18,Quality Issue,Requested,115175.59
RET0002671,O00000399,P00466,2026-04-05,Late Delivery,Rejected,83958.73
RET0002672,O00014617,P00906,2025-08-17,Wrong Item,Requested,284620.94
RET0002673,O00017486,P00138,2025-12-31,Wrong Item,Rejected,199252.98
RET0002674,O00014221,P00193,2025-09-15,Not as Described,Approved,140622.72
RET0002675,O00018644,P00871,2025-12-23,Quality Issue,Requested,21097.27
RET0002676,O00009100,P00571,2024-07-17,Quality Issue,Refunded,90444.25
RET0002677,O00002174,P00863,2024-09-11,Changed Mind,Requested,146791.78
RET0002678,O00012696,P01089,2026-02-14,Late Delivery,Requested,173497.81
RET0002679,O00005718,P00375,2026-06-10,Quality Issue,Requested,275615.98
RET0002680,O00001065,P00875,2024-07-01,Damaged,Refunded,6187.37
RET0002681,O00008203,P01084,2025-09-29,Wrong Item,Refunded,78817.60
RET0002682,O00017089,P00053,2025-05-15,Late Delivery,Rejected,113792.45
RET0002683,O00020535,P00798,2024-08-08,Quality Issue,Rejected,11392.94
RET0002684,O00017119,P00031,2025-12-06,Wrong Item,Approved,74857.36
RET0002685,O00000037,P00577,2024-03-20,Quality Issue,Refunded,1601.86
RET0002686,O00014097,P00931,2024-12-22,Size Issue,Refunded,5596.50
RET0002687,O00003243,P00797,2025-12-21,Size Issue,Rejected,110073.53
RET0002688,O00008974,P00600,2025-02-07,Not as Described,Rejected,52486.64
RET0002689,O00016858,P01099,2024-11-03,Wrong Item,Approved,3351.76
RET0002690,O00009702,P00846,2025-06-24,Changed Mind,Approved,109681.80
RET0002691,O00008580,P00556,2024-05-12,Not as Described,Requested,2830.69
RET0002692,O00012406,P00985,2026-08-01,Changed Mind,Rejected,4649.98
RET0002693,O00002623,P00408,2025-02-07,Quality Issue,Refunded,61778.35
RET0002694,O00011049,P00445,2026-05-25,Changed Mind,Requested,61578.85
RET0002695,O00012326,P00169,2025-07-14,Damaged,Rejected,8062.13
RET0002696,O00023138,P00558,2024-03-02,Late Delivery,Approved,5302.80
RET0002697,O00023427,P00772,2025-03-26,Size Issue,Approved,22807.29
RET0002698,O00022047,P00243,2025-10-29,Quality Issue,Approved,130900.66
RET0002699,O00018161,P00207,2024-06-20,Wrong Item,Refunded,189490.56
RET0002700,O00003444,P00014,2025-11-30,Not as Described,Rejected,385994.73
RET0002701,O00014715,P00204,2024-07-07,Size Issue,Rejected,30153.67
RET0002702,O00004606,P00385,2024-07-03,Quality Issue,UNKNOWN,28582.68
RET0002703,O00017879,P00685,2024-03-12,Size Issue,Rejected,226248.04
RET0002704,O00007685,P00062,2024-10-31,Wrong Item,Refunded,217070.29
RET0002705,O00010989,P00179,2024-05-14,Not as Described,Requested,139071.33
RET0002706,O00001318,P01051,2025-04-19,Quality Issue,Rejected,20180.45
RET0002707,O00019715,P00581,2024-05-17,Wrong Item,Rejected,38542.10
RET0002708,O00009029,P01174,2025-03-09,Late Delivery,Requested,94472.26
RET0002709,O00015391,P00975,2024-10-19,Damaged,Approved,46189.01
RET0002710,O00024606,P00687,2024-12-31,Not as Described,Refunded,8868.22
RET0002711,O00015453,P00298,2025-06-21,Damaged,Requested,73400.75
RET0002712,O00013607,P00518,2025-11-25,Not as Described,Refunded,241149.11
RET0002713,O00015914,P00975,2026-03-02,Quality Issue,Rejected,42758.35
RET0002714,O00014057,P00779,2026-07-15,Size Issue,Refunded,76571.66
RET0002715,O00007792,P99999,2024-12-23,Not as Described,Approved,238297.94
RET0002716,O00008711,P00587,2024-03-02,,Rejected,2530.64
RET0002717,O00002281,P00093,2026-07-10,Not as Described,Approved,82922.54
RET0002718,O00008458,P01022,2024-09-29,Damaged,Approved,84955.06
RET0002719,O00000855,P00735,2025-07-14,Damaged,Approved,2366.05
RET0002720,O00005447,P00954,2024-03-03,Wrong Item,Rejected,589.82
RET0002721,O00007070,P01049,2024-03-11,Late Delivery,Refunded,639.32
RET0002722,O00021573,P00159,2024-03-12,Late Delivery,Requested,657.30
RET0002723,O00022976,P00310,2024-12-02,Changed Mind,Rejected,107635.19
RET0002724,O00015941,P00976,2026-07-11,Late Delivery,Refunded,7049.85
RET0002725,O00016918,P00880,2025-12-16,Damaged,Rejected,43403.39
RET0002726,O00024179,P00210,2025-11-27,Wrong Item,Requested,819.36
RET0002727,O00001122,P01176,2025-10-03,Not as Described,Rejected,29674.41
RET0002728,O00010920,P00331,2024-12-02,Quality Issue,Refunded,96595.70
RET0002729,O00010717,P01152,2025-02-13,Not as Described,Approved,3229.96
RET0002730,O00019292,P00849,2025-04-23,Size Issue,Approved,266704.25
RET0002731,O00001206,P00919,2025-02-01,Size Issue,Approved,83763.67
RET0002732,O00013253,P00642,2024-10-03,Wrong Item,Approved,17491.83
RET0002733,O00001861,P00394,2024-03-02,Quality Issue,Requested,6151.40
RET0002734,O00001756,P00772,2025-01-27,Late Delivery,Requested,28897.32
RET0002735,O00002799,P00123,2025-12-24,Late Delivery,Approved,6689.13
RET0002736,O00024258,P00715,2024-05-21,Wrong Item,Rejected,4694.57
RET0002737,O00013405,P00071,2024-08-04,Damaged,Approved,41692.73
RET0002738,O00001087,P00609,2025-10-23,Quality Issue,Approved,116735.30
RET0002739,O00005806,P00252,2026-06-05,Size Issue,Requested,152328.62
RET0002740,O00011096,P00503,2024-07-11,Changed Mind,Approved,105383.93
RET0002741,O00015972,P01056,2025-12-02,Quality Issue,Approved,87421.64
RET0002742,O00023512,P00259,2025-12-10,Quality Issue,Requested,34569.05
RET0002743,O00015574,P00921,2026-01-23,Changed Mind,Requested,-10
RET0002744,O00005280,P01139,2025-01-10,Changed Mind,Requested,5975.85
RET0002745,O00004260,P01026,2025-07-11,Changed Mind,Refunded,10017.61
RET0002746,O00014244,P01178,2024-12-18,Damaged,Rejected,1338.82
RET0002747,O00021383,P00340,2024-03-11,Quality Issue,Requested,23721.97
BADRET2748,O00001621,P00845,2025-05-23,Late Delivery,Approved,173081.33
RET0002749,O00004606,P00385,2024-07-27,Quality Issue,Refunded,93624.54
RET0002750,O00024030,P00663,2024-09-27,Not as Described,Refunded,15603.68
RET0002751,O00018405,P00902,2024-09-17,Late Delivery,Approved,77071.97
RET0002752,O00010238,P01033,2026-06-19,Damaged,Requested,16524.23
RET0002753,O00002337,P01021,2025-03-14,Changed Mind,Refunded,111541.67
RET0002754,O00012929,P00751,2024-06-28,Quality Issue,Refunded,9301.72
RET0002755,O00022516,P00381,2025-06-26,Not as Described,Refunded,35149.18
RET0002756,O00007965,P01031,2026-04-21,Size Issue,Requested,62215.60
RET0002757,O00005013,P00396,2024-02-28,Size Issue,Refunded,7555.24
RET0002758,O00016124,P00550,2025-09-24,Damaged,Requested,273883.33
RET0002759,O00017093,P00322,2026-06-11,Late Delivery,Approved,9538.86
RET0002760,O00010972,P00762,2026-03-18,Wrong Item,Rejected,98985.66
RET0002761,O00010992,P00057,2024-05-18,Wrong Item,Rejected,9941.60
RET0002762,O00015699,P00391,2024-09-15,Wrong Item,Refunded,90122.55
RET0002763,O00018237,P00134,2024-02-07,Wrong Item,Rejected,2414.60
RET0002764,O00000835,P00857,2024-08-28,Not as Described,Approved,238602.46
RET0002765,O00013585,P00549,2024-12-04,Size Issue,Approved,205832.49
RET0002766,O00012777,P01064,2024-04-03,Size Issue,Refunded,24934.87
RET0002767,O00011611,P00689,2026-06-22,Damaged,Requested,38290.07
RET0002768,O99999999,P00855,2024-08-04,Late Delivery,Requested,16193.57
RET0002769,O00009199,P00891,2024-06-16,Not as Described,Rejected,3217.19
RET0002770,O00010720,P00169,2024-05-22,Late Delivery,Refunded,3814.54
RET0002771,O00024165,P00803,2025-10-30,Changed Mind,Rejected,6895.54
RET0002772,O00003630,P00541,2025-07-17,Quality Issue,Refunded,148752.05
RET0002773,O00010833,P01146,2025-04-06,Late Delivery,Approved,4881.15
RET0002774,O00019760,P00756,2024-05-18,Late Delivery,Approved,142821.01
RET0002775,O00023130,P00281,2025-10-02,Wrong Item,Rejected,169718.94
RET0002776,O00014753,P00278,2026-01-08,Changed Mind,Approved,46940.68
RET0002777,O00024439,P00720,2024-08-15,Changed Mind,Requested,48758.90
RET0002778,O00014839,P00478,2026-03-09,Not as Described,Rejected,8821.42
RET0002779,O00024258,P00715,2024-06-09,Not as Described,Requested,15740.21
RET0002780,O00002364,P01170,2024-05-08,Damaged,Rejected,50732.35
RET0002781,O00001391,P00036,2025-05-29,Changed Mind,Refunded,184641.22
RET0002782,O00011276,P00490,2025-11-19,Size Issue,Rejected,35406.59
RET0002783,O00002416,P00375,2024-05-03,Damaged,Rejected,89854.45
RET0002784,O00012328,P00016,2025-10-05,Wrong Item,Refunded,656.81
RET0002785,O00023136,P00561,2024-07-09,Size Issue,Refunded,1384.09
RET0002786,O00022687,P00618,2025-10-09,Quality Issue,Requested,200449.27
RET0002787,O00019345,P00541,2024-07-27,Late Delivery,Rejected,55669.50
RET0002788,O00014843,P00763,2025-08-31,Not as Described,Refunded,9798.72
RET0002789,O00016009,P00484,2024-04-29,Quality Issue,Requested,1179.97
RET0002790,O00005785,P00817,2024-05-17,Size Issue,Approved,188458.53
RET0002791,O00022764,P00619,2024-08-21,Damaged,Approved,4198.93
RET0002792,O00003757,P00625,2024-04-26,Late Delivery,Requested,144325.17
RET0002793,O00004901,P00112,2024-05-03,Changed Mind,Requested,11071.12
RET0002794,O00017990,P00932,2025-04-16,Late Delivery,Requested,184421.03
RET0002795,O00024740,P00310,2024-03-15,Not as Described,Requested,3057.61
RET0002796,O00013836,P00601,2024-06-19,Wrong Item,Refunded,36020.16
RET0002797,O00006961,P00605,2025-01-09,Late Delivery,Refunded,90829.85
RET0002798,O00003949,P00959,2024-10-08,Late Delivery,Rejected,6656.66
RET0002799,O00011859,P00103,2025-03-02,Quality Issue,Rejected,115902.49
RET0002800,O00010664,P00954,2025-03-13,Size Issue,Refunded,2225.79
RET0002801,O00007762,P00394,2024-05-20,Damaged,Requested,91878.77
RET0002802,O00006603,P00978,2025-10-04,Changed Mind,Approved,133213.93
RET0002803,O00020873,P00008,2024-10-20,Size Issue,Requested,10770.13
RET0002804,O00006813,P01152,2024-05-01,Not as Described,Approved,106598.81
RET0002805,O00013087,P00234,2024-02-21,Size Issue,Requested,27757.87
RET0002806,O00018453,P00823,2024-12-03,Size Issue,Rejected,1591.99
RET0002807,O00011610,P00566,2025-03-22,Size Issue,Approved,72032.14
RET0002808,O00001699,P00027,2024-06-05,Not as Described,Refunded,56977.94
RET0002809,O00022284,P00387,2025-03-28,Quality Issue,Approved,159850.66
RET0002810,O00013285,P01068,2024-02-29,Damaged,Refunded,1374.69
RET0002811,O00009898,P00853,2025-11-10,Not as Described,Rejected,1807.26
RET0002812,O00006599,P00266,2025-08-10,Size Issue,Requested,6561.49
RET0002813,O00002376,P00827,2025-09-05,,Requested,60888.39
RET0002814,O00010252,P00628,2025-03-03,Wrong Item,Approved,36332.53
RET0002815,O00008046,P00398,2025-05-20,Size Issue,Requested,31785.82
RET0002816,O00012640,P01134,2024-11-23,Size Issue,Refunded,18118.55
RET0002817,O00006526,P00183,2024-10-30,Quality Issue,Approved,54829.44
RET0002818,O00001679,P01099,2024-12-29,Late Delivery,Rejected,89057.02
RET0002819,O00016861,P01133,2025-11-11,Wrong Item,Requested,4807.40
RET0002820,O00018953,P00269,2024-09-13,Not as Described,Refunded,95271.14
RET0002821,O00024714,P00781,2024-08-02,Size Issue,Rejected,190405.88
RET0002822,O00005258,P00161,2024-11-10,Late Delivery,Refunded,2256.74
RET0002823,O00008605,P00793,2026-03-31,Quality Issue,Approved,78654.83
RET0002824,O00004011,P00401,2025-12-06,Changed Mind,Approved,19289.35
RET0002825,O00013204,P00547,2025-05-04,Damaged,Requested,441734.39
RET0002826,O00001472,P00210,2026-04-10,Not as Described,Requested,5868.62
RET0002827,O00019439,P00124,2025-03-31,Changed Mind,Approved,48350.16
RET0002828,O00022061,P00474,2024-08-21,Not as Described,Refunded,5162.37
RET0002829,O00015636,P00780,2025-07-07,Quality Issue,Requested,35973.07
RET0002830,O00000393,P00488,2025-10-26,Late Delivery,Approved,231913.72
RET0002831,O00003245,P00416,2025-03-24,Size Issue,Refunded,38398.59
RET0002832,O00015175,P00575,2025-07-25,Changed Mind,Approved,46845.26
RET0002833,O00012381,P00248,2024-09-23,Not as Described,Approved,171016.73
RET0002834,O00023080,P00413,2025-11-28,Not as Described,Requested,3438.66
RET0002835,O00008003,P00671,2024-02-02,Size Issue,Approved,217412.93
RET0002836,O00017182,P00014,2025-07-29,Late Delivery,Rejected,147885.21
RET0002837,O00023952,P00692,2025-02-15,Damaged,Requested,1127.50
RET0002838,O00007620,P00114,2025-12-19,Wrong Item,Rejected,31184.39
RET0002839,O00013457,P00946,2026-07-05,Wrong Item,Approved,284361.06
RET0002840,O00016290,P01082,2024-09-29,Quality Issue,Approved,3876.28
RET0002841,O00002098,P00188,2025-07-29,Quality Issue,Approved,199700.76
RET0002842,O00000626,P00350,2024-02-20,Changed Mind,Rejected,94523.44
RET0002843,O00002045,P00281,2026-04-02,Damaged,Refunded,118215.52
RET0002844,O00020040,P00390,2025-09-20,Changed Mind,Refunded,13910.12
RET0002845,O00024065,P00776,2026-01-01,Size Issue,Rejected,19911.72
RET0002846,O00013049,P00709,2025-12-16,Changed Mind,Approved,35959.31
RET0002847,O00011053,P00706,2026-07-16,Not as Described,Refunded,81974.55
RET0002848,O00000161,P00316,2025-05-04,Damaged,Rejected,192469.46
RET0002849,O00023865,P00810,2026-07-11,Changed Mind,Requested,9136.21
RET0002850,O00009340,P00428,2024-03-21,Size Issue,Rejected,2840.79
RET0002851,O00007160,P01159,2024-02-03,Wrong Item,Approved,8949.52
RET0002852,O00019551,P01020,2025-12-26,Size Issue,Refunded,2580.68
RET0002853,O00000695,P00614,2024-07-26,Changed Mind,Approved,556.87
RET0002854,O00016182,P00909,2024-09-18,Changed Mind,Rejected,21084.82
RET0002855,O00017486,P00138,2025-12-15,Changed Mind,Rejected,125285.26
RET0002856,O00001994,P00055,2025-12-30,Not as Described,Approved,3549.40
RET0002857,O00017410,P00864,2026-04-06,Late Delivery,Requested,9610.21
RET0002858,O00022828,P00969,2024-06-02,Wrong Item,Approved,264224.91
RET0002859,O00014398,P00559,2024-09-01,Late Delivery,Rejected,314074.41
RET0002860,O00004050,P01156,2026-05-15,Changed Mind,Refunded,207814.66
RET0002861,O00008942,P00223,2025-03-19,Not as Described,Approved,38158.95
RET0002862,O00022898,P00518,2024-03-22,Not as Described,Refunded,312257.85
RET0002863,O00004332,P00987,2024-03-21,Changed Mind,Rejected,120297.02
RET0002864,O00015260,P00995,2025-01-20,Changed Mind,Requested,27669.31
RET0002865,O00000660,P00205,2026-01-24,Damaged,Refunded,13381.03
RET0002866,O00003795,P00706,2025-01-03,Late Delivery,Refunded,36170.76
RET0002867,O00022617,P00259,2025-04-04,Quality Issue,Approved,42662.07
RET0002868,O00005932,P01068,2024-11-04,Not as Described,Requested,84967.08
RET0002869,O00006733,P00292,2026-02-10,Size Issue,Refunded,47203.21
RET0002870,O00009534,P01033,2024-04-06,Late Delivery,Requested,64241.72
RET0002871,O00014773,P01141,2026-02-15,Not as Described,Rejected,101211.17
RET0002872,O00008584,P01012,2024-01-27,Not as Described,Requested,3808.23
RET0002873,O00018439,P00202,2026-04-14,Damaged,Rejected,237571.85
RET0002874,O00020506,P01028,2025-03-04,Late Delivery,Approved,18683.89
RET0002875,O00002852,P00274,2024-10-26,Wrong Item,Requested,91529.78
RET0002876,O00002327,P00313,2025-05-27,Not as Described,Rejected,8425.14
RET0002877,O00020125,P00372,2024-06-16,Wrong Item,Rejected,160287.92
RET0002878,O00005371,P01023,2026-06-10,Quality Issue,Rejected,8264.15
RET0002879,O00002884,P00375,2025-01-03,Size Issue,Rejected,121784.64
RET0002880,O00011798,P00586,2024-10-29,Quality Issue,Approved,53642.09
RET0002881,O00021121,P01004,2026-05-02,Changed Mind,Refunded,148622.70
RET0002882,O00011104,P00541,2026-01-01,Quality Issue,Refunded,287428.43
RET0002883,O00011477,P00807,2025-05-30,Size Issue,Rejected,80169.19
RET0002884,O00013637,P01107,2024-12-08,Size Issue,Approved,6783.66
RET0002885,O00021311,P00349,2025-06-07,Size Issue,Refunded,37961.87
RET0002886,O00010450,P00984,2026-03-08,Late Delivery,Requested,200250.55
RET0002887,O00018724,P00412,2025-05-20,Damaged,Rejected,98965.75
RET0002888,O00018257,P00186,2026-07-22,Not as Described,Refunded,30142.32
RET0002889,O00001176,P00342,2025-04-15,Damaged,Approved,282509.17
RET0002890,O00012708,P00502,2025-04-09,Late Delivery,Rejected,127375.35
RET0002891,O00008843,P00698,2025-02-22,Quality Issue,Refunded,72936.12
RET0002892,O00007468,P00277,2024-03-03,Changed Mind,Requested,42292.08
RET0002893,O00017575,P00871,2024-09-04,Quality Issue,Requested,10857.36
RET0002894,O00007156,P01052,2025-10-07,Not as Described,Requested,122295.28
RET0002895,O00001229,P00919,2024-04-08,Quality Issue,UNKNOWN,16344.15
RET0002896,O00002538,P99999,2026-07-10,Not as Described,Refunded,1269.82
RET0002897,O00023623,P00570,2024-08-08,Size Issue,Refunded,19230.85
RET0002898,O00018666,P00241,2024-07-16,Not as Described,Approved,35641.23
RET0002899,O00006244,P00402,2026-07-27,Changed Mind,Refunded,112141.54
RET0002900,O00009036,P00285,2026-06-24,Late Delivery,Requested,99841.08
RET0002901,O00011156,P00963,2026-05-21,Late Delivery,Requested,1679.41
RET0002902,O00012767,P01043,2025-05-10,Changed Mind,Approved,264064.22
RET0002903,O00002989,P00685,2025-03-30,Wrong Item,Rejected,115817.72
RET0002904,O00017568,P00387,2024-03-18,Not as Described,Rejected,40507.48
