shipment_id,order_id,shipment_date,delivery_date,carrier,tracking_number,shipment_status,shipping_cost
SHP00019431,O00022329,2024-05-14,2024-05-21,DTDC,TRK20536315544,Delivered,149.00
SHP00019432,O00022332,2025-04-10,2025-04-16,Delhivery,TRK58626556250,Delivered,0.00
SHP00019433,O00022333,2026-04-10,2026-04-14,Delhivery,TRK88772508331,Delivered,149.00
SHP00019434,O00022334,2024-04-12,,FedEx,TRK56195490197,Processing,0.00
SHP00019435,O00022335,2025-03-09,2025-03-13,BlueDart,TRK80387441720,Delivered,149.00
SHP00019436,O00022336,2024-03-13,2024-03-20,dhl,TRK54752016521,Delivered,0.00
SHP00019437,O00022337,2025-09-12,,BlueDart,TRK73067391906,Processing,149.00
SHP00019438,O00022338,2025-01-15,,India Post,TRK20889032021,Processing,149.00
SHP00019439,O00022339,2025-12-12,,FedEx,TRK33308755669,Processing,79.00
SHP00019440,O00022342,2026-05-31,2026-06-05,BlueDart,TRK19758919995,Delivered,0.00
SHP00019441,O00022343,2026-02-06,2026-02-13,DHL,TRK72194729535,Delivered,149.00
SHP00019442,O00022344,2026-04-02,2026-04-06,BlueDart,TRK91409871115,Delivered,79.00
SHP00019443,O00022345,2025-07-22,,India Post,TRK39328253746,Processing,149.00
SHP00019444,O00022348,2026-02-20,,BlueDart,TRK41542428035,Processing,99.00
SHP00019445,O00022349,2024-10-04,2024-10-11,FedEx,TRK77056728706,Delivered,99.00
SHP00019446,O00022350,2024-02-10,,DTDC,TRK91622789585,In Transit,149.00
SHP00019447,O00022351,2024-11-28,2024-11-30,BlueDart,TRK70983516677,Delivered,149.00
SHP00019448,O00022352,2025-12-26,2026-01-02,India Post,TRK16401788403,Delivered,79.00
SHP00019449,O00022353,2025-05-07,2025-05-08,FedEx,TRK67061545449,Delivered,149.00
SHP00019450,O00022354,2024-04-07,,BlueDart,TRK84754433310,Processing,0.00
SHP00019451,O00022355,2025-04-23,2025-04-27,DHL,TRK51817519152,Delivered,79.00
SHP00019452,O00022356,2024-02-28,,India Post,TRK89772463707,Processing,0.00
SHP00019453,O00022357,2024-08-26,2024-08-27,DTDC,TRK41586220083,Delivered,99.00
SHP00019454,O00022358,2024-10-18,,DTDC,TRK37223760346,Processing,99.00
SHP00019455,O00022359,2025-06-03,,BlueDart,TRK79909468871,In Transit,49.00
SHP00019456,O00022360,2025-04-11,2025-04-18,BlueDart,TRK57745625271,Delivered,49.00
SHP00019457,O00022361,2024-09-19,2024-09-25,DTDC,TRK12101847697,Delivered,49.00
SHP00019458,O00022362,2025-10-26,2025-11-02,India Post,TRK71313091736,Delivered,149.00
SHP00019459,O00022363,2024-04-28,,DHL,TRK21399866691,Processing,0.00
SHP00019460,O00022364,2024-09-29,,DTDC,TRK39014578088,In Transit,79.00
SHP00019461,O00022365,2026-03-12,,BlueDart,TRK80853581343,Processing,79.00
SHP00019462,O00022366,2024-09-06,2024-09-10,India Post,TRK47258244656,Delivered,79.00
SHP00019463,O00022368,2025-07-15,2025-07-22,India Post,TRK77008923052,Delivered,99.00
SHP00019464,O00022369,2024-03-25,2024-03-27,BlueDart,TRK28074963957,Delivered,79.00
SHP00019465,O00022370,2024-05-30,2024-06-04,Delhivery,TRK69901506083,Delivered,99.00
SHP00019466,O00022371,2025-03-03,,India Post,TRK98270014557,In Transit,79.00
SHP00019467,O00022372,2024-01-23,2024-01-30,FedEx,TRK38103376131,Delivered,79.00
SHP00019468,O00022373,2024-03-21,,DTDC,TRK62549277764,Processing,0.00
SHP00019469,O00022374,2026-05-01,,BlueDart,TRK63680848032,In Transit,149.00
SHP00019470,O00022375,2024-10-08,,India Post,TRK56671813874,In Transit,49.00
SHP00019471,O00022376,2025-08-22,,DHL,TRK82554174335,Processing,49.00
SHP00019472,O00022377,2025-12-18,2025-12-23,Delhivery,TRK93575970895,Delivered,0.00
SHP00019473,O00022378,2024-08-09,2024-08-12,India Post,TRK25970373699,Delivered,149.00
SHP00019474,O00022379,2026-01-05,2026-01-06,FedEx,TRK94473320538,Delivered,0.00
SHP00019475,O00022380,2025-08-04,2025-08-10,DHL,TRK18157801465,Delivered,99.00
SHP00019476,O00022381,2024-04-15,2024-04-17,DHL,TRK11860927915,Delivered,79.00
SHP00019477,O00022383,2025-11-20,2025-11-25,DTDC,TRK48203036429,Delivered,0.00
SHP00019478,O00022384,2024-04-28,2024-04-29,DHL,TRK21153933386,Delivered,49.00
SHP00019479,O00022385,2024-11-23,,delhivery,TRK95247225198,In Transit,79.00
SHP00019480,O00022386,2024-01-17,2024-01-20,FedEx,TRK64597644330,Delivered,99.00
SHP00019481,O00022387,2025-07-05,2025-07-12,BlueDart,TRK68010655518,Delivered,0.00
SHP00019482,O00022388,2026-03-27,2026-03-30,DTDC,TRK21401634455,Delivered,79.00
SHP00019483,O00022389,2025-03-03,2025-03-10,FedEx,TRK75331669608,Delivered,149.00
SHP00019484,O00022391,2026-05-27,2026-05-31,DHL,TRK87167150138,Delivered,49.00
SHP00019485,O00022392,2024-02-27,2024-03-03,India Post,TRK97787673563,Delivered,149.00
SHP00019486,O00022393,2026-01-19,,Delhivery,TRK13977061679,Processing,79.00
SHP00019487,O00022394,2024-05-19,2024-05-23,DTDC,TRK78585791181,Delivered,49.00
SHP00019488,O00022395,2024-11-12,2024-11-17,FedEx,TRK45252608668,Delivered,49.00
SHP00019489,O00022396,2025-02-15,2025-02-22,India Post,TRK66819195259,Delivered,149.00
SHP00019490,O00022397,2025-11-05,2025-11-12,DTDC,TRK42856367061,Delivered,49.00
SHP00019491,O00022398,2025-05-16,2025-05-18,Delhivery,TRK66678096769,Delivered,49.00
SHP00019492,O00022399,2025-11-15,2025-11-19,DTDC,TRK79555124365,Delivered,49.00
SHP00019493,O00022401,2025-03-07,2025-03-12,India Post,TRK53663846861,LOST??,79.00
SHP00019494,O00022403,2026-02-25,2026-03-03,India Post,TRK17783295049,Delivered,0.00
SHP00019495,O00022404,2024-06-15,,FedEx,TRK52738377556,In Transit,99.00
SHP00019496,O00022405,2026-01-21,,DHL,TRK67062874939,In Transit,0.00
SHP00019497,O00022406,2024-01-08,2024-01-15,FedEx,TRK72906370141,Delivered,79.00
SHP00019498,O00022407,2024-08-14,2024-08-20,BlueDart,TRK75011333780,Delivered,79.00
SHP00019499,O00022408,2024-09-18,2024-09-23,FedEx,TRK81923678345,Delivered,79.00
SHP00019500,O00022409,2024-03-27,,DTDC,TRK78960995589,In Transit,149.00
SHP00019501,O00022410,2026-01-17,2026-01-21,India Post,TRK23971138157,Delivered,0.00
SHP00019502,O00022411,2024-10-11,,FedEx,TRK50492431978,Processing,49.00
SHP00019503,O00022412,2026-01-29,2026-02-01,BlueDart,TRK18791447201,Delivered,79.00
SHP00019504,O00022413,2025-07-17,,FedEx,TRK16376700802,In Transit,99.00
SHP00019505,O00022414,2024-10-04,2024-10-08,Delhivery,TRK14270414410,Delivered,0.00
SHP00019506,O00022415,2024-05-24,2024-05-28,DHL,TRK72226595002,Delivered,79.00
SHP00019507,O00022416,2025-07-18,,Delhivery,TRK19283679454,In Transit,0.00
SHP00019508,O00022417,2026-02-11,,FedEx,TRK35598172277,In Transit,49.00
SHP00019509,O00022418,2024-11-05,2024-11-06,DTDC,TRK85448277377,Delivered,79.00
SHP00019510,O00022420,2025-11-29,,BlueDart,TRK92299163054,In Transit,49.00
SHP00019511,O00022421,2026-01-16,2026-01-21,DHL,,Delivered,49.00
BADSHIP19512,O00022422,2025-03-24,2025-03-31,DTDC,TRK71172498166,Delivered,79.00
SHP00019513,O00022423,2024-09-30,,DHL,TRK46161422223,Processing,0.00
SHP00019514,O00022425,2025-05-14,2025-05-18,DTDC,TRK44684786903,Delivered,79.00
SHP00019515,O00022426,2026-05-28,2026-05-30,FedEx,TRK65046312147,Delivered,0.00
SHP00019516,O00022428,2024-09-01,2024-09-03,DTDC,TRK37845475446,Delivered,79.00
SHP00019517,O00022429,2026-01-23,2026-01-29,FedEx,TRK41962729542,Delivered,49.00
SHP00019518,O00022430,2025-01-09,,DHL,TRK77578216114,Processing,0.00
SHP00019519,O00022431,2024-08-12,2024-08-14,BlueDart,TRK64097007089,Delivered,49.00
SHP00019520,O00022434,2025-02-24,,FedEx,TRK84285233202,In Transit,0.00
SHP00019521,O00022435,2025-07-06,,FedEx,TRK23956509176,Processing,99.00
SHP00019522,O00022436,2024-10-14,2024-10-20,bluedart,TRK84219071592,Delivered,79.00
SHP00019523,O00022437,2024-08-25,2024-08-29,FedEx,TRK83402157251,Delivered,49.00
SHP00019524,O00022438,2025-10-24,2025-10-27,BlueDart,TRK57345137996,Delivered,49.00
SHP00019525,O00022439,2026-01-13,,Delhivery,TRK42004724043,Processing,0.00
SHP00019526,O00022440,2026-04-03,2026-04-10,FedEx,TRK42994507322,Delivered,99.00
SHP00019527,O00022441,2025-10-21,2025-10-28,India Post,TRK91020826760,Delivered,79.00
SHP00019528,O00022442,2025-10-11,2025-10-14,India Post,TRK22547176809,Delivered,79.00
SHP00019529,O00022443,2025-07-26,2025-07-28,FedEx,TRK37676584205,Delivered,149.00
SHP00019530,O00022444,2025-03-02,2025-03-09,FedEx,TRK64818462079,Delivered,0.00
SHP00019531,O00022445,2024-11-15,,Delhivery,TRK97993568358,Processing,49.00
SHP00019532,O00022446,2025-02-28,2025-03-04,Delhivery,TRK72472401531,Delivered,99.00
SHP00019533,O00022447,2024-03-03,2024-03-08,DHL,TRK92442777407,Delivered,0.00
SHP00019534,O00022448,2026-01-01,2026-01-03,DTDC,TRK67203796037,Delivered,79.00
SHP00019535,O00022449,2026-06-28,,BlueDart,TRK92267540371,In Transit,99.00
SHP00019536,O00022450,2024-05-27,,Delhivery,TRK36551283485,In Transit,0.00
SHP00019537,O00022451,2025-12-30,,DTDC,TRK31881517361,In Transit,0.00
SHP00019538,O00022452,2024-10-06,,DHL,TRK69917221949,Processing,79.00
SHP00019539,O00022455,2024-10-30,2024-10-28,Delhivery,TRK27685927970,In Transit,49.00
SHP00019540,O00022456,2024-01-29,,Delhivery,TRK90820540026,In Transit,99.00
SHP00019541,O00022457,2025-01-11,2025-01-13,FedEx,TRK90949934447,Delivered,49.00
SHP00019542,O00022460,2026-05-18,2026-05-19,India Post,TRK33954419516,Delivered,99.00
SHP00019543,O00022461,2026-06-03,,India Post,TRK10846226407,Processing,99.00
SHP00019544,O00022462,2026-06-15,2026-06-17,BlueDart,TRK78238810641,Delivered,0.00
SHP00019545,O00022463,2026-03-07,2026-03-09,DHL,TRK31673372879,Delivered,0.00
SHP00019546,O00022465,2025-01-31,,Delhivery,TRK71549398123,Processing,149.00
SHP00019547,O00022466,2024-09-04,,Delhivery,TRK97919581892,In Transit,99.00
SHP00019548,O00022467,2024-06-04,,FedEx,TRK40942991310,Processing,79.00
SHP00019549,O00022468,2025-09-06,,FedEx,TRK53122455892,In Transit,49.00
SHP00019550,O00022469,2025-10-09,,Delhivery,TRK22993056073,Processing,79.00
SHP00019551,O00022470,2024-10-20,,FedEx,TRK34216794435,In Transit,149.00
SHP00019552,O00022471,2024-02-04,2024-02-05,India Post,TRK91909106920,Delivered,149.00
SHP00019553,O00022472,2025-12-30,,FedEx,TRK71338472936,Processing,99.00
SHP00019554,O00022473,2026-03-28,2026-04-01,DTDC,TRK31786629826,Delivered,0.00
SHP00019555,O00022474,2025-07-16,2025-07-20,DHL,TRK12792054780,Delivered,0.00
SHP00019556,O00022475,2025-07-06,,India Post,TRK51037955873,Processing,99.00
SHP00019557,O00022476,2024-11-08,2024-11-13,FedEx,TRK71833852602,Delivered,79.00
SHP00019558,O00022477,2025-11-08,2025-11-10,DTDC,TRK46975648203,Delivered,0.00
SHP00019559,O00022479,2024-07-16,,DTDC,TRK47761313188,In Transit,79.00
SHP00019560,O00022480,2025-01-24,,DTDC,TRK97784580329,In Transit,149.00
SHP00019561,O00022481,2025-06-19,2025-06-24,DHL,TRK29075822765,Delivered,99.00
SHP00019562,O00022482,2025-07-27,2025-08-01,DHL,TRK90726704015,Delivered,0.00
SHP00019563,O00022483,2024-03-09,,DHL,TRK73674370490,In Transit,79.00
SHP00019564,O00022484,2024-01-18,2024-01-23,FedEx,TRK50640083603,Delivered,99.00
SHP00019565,O00022485,2026-05-18,2026-05-24,bluedart,TRK33682542952,Delivered,99.00
SHP00019566,O00022486,2025-11-10,2025-11-13,FedEx,TRK13389098280,Delivered,99.00
SHP00019567,O00022487,2025-10-17,2025-10-20,Delhivery,TRK66787773098,Delivered,79.00
SHP00019568,O00022488,2025-06-26,,FedEx,TRK30716541932,Processing,99.00
SHP00019569,O00022489,2026-06-11,2026-06-14,FedEx,TRK72822634913,Delivered,49.00
SHP00019570,O00022490,2026-03-22,,Delhivery,TRK68143555378,In Transit,0.00
SHP00019571,O00022491,2026-04-23,,DTDC,TRK37895471029,Processing,79.00
SHP00019572,O00022493,2025-11-12,2025-11-18,DHL,TRK53379999802,Delivered,0.00
SHP00019573,O00022494,2024-01-23,2024-01-26,FedEx,TRK14019738397,Delivered,79.00
SHP00019574,O00022495,2026-05-27,2026-05-29,Delhivery,TRK58275623759,Delivered,99.00
SHP00019575,O00022496,2024-11-20,2024-11-21,Delhivery,TRK83976056018,Delivered,99.00
SHP00019576,O00022497,2026-01-23,2026-01-24,FedEx,TRK13894184329,Delivered,0.00
SHP00019577,O00022498,2025-01-20,2025-01-25,BlueDart,TRK24326745237,Delivered,49.00
SHP00019578,O00022499,2025-10-27,2025-11-02,India Post,TRK27827336612,Delivered,149.00
SHP00019579,O00022500,2025-08-19,,Delhivery,TRK81612498871,Processing,79.00
SHP00019580,O00022501,2024-08-14,,BlueDart,TRK35521705949,In Transit,49.00
SHP00019581,O00022502,2026-04-17,,BlueDart,TRK60734168519,Processing,99.00
SHP00019582,O00022503,2024-02-03,,BlueDart,TRK35593263234,Processing,49.00
SHP00019583,O00022504,2024-07-04,,BlueDart,TRK28572386020,Processing,149.00
SHP00019584,O00022505,2024-11-06,2024-11-11,DHL,TRK34363542080,Delivered,0.00
SHP00019585,O00022506,2026-04-16,,Delhivery,TRK32827805337,In Transit,0.00
SHP00019586,O00022507,2025-03-11,2025-03-17,FedEx,TRK20648838155,Delivered,49.00
SHP00019587,O00022508,2026-01-13,2026-01-14,Delhivery,TRK46195707672,Delivered,0.00
SHP00019588,O00022509,2024-07-14,,Delhivery,TRK58338844666,Processing,49.00
SHP00019589,O00022510,2025-06-26,,DHL,TRK53201044528,Processing,49.00
SHP00019590,O00022511,2024-01-08,,Delhivery,TRK24948740424,In Transit,49.00
SHP00019591,O00022512,2024-07-25,2024-07-30,FedEx,TRK30630147560,Delivered,99.00
SHP00019592,O00022513,2024-12-23,2024-12-28,India Post,TRK88276985031,Delivered,49.00
SHP00019593,O00022514,2024-07-01,,BlueDart,TRK17779835423,Processing,0.00
SHP00019594,O00022515,2024-12-02,2024-12-09,DHL,TRK54007799766,Delivered,149.00
SHP00019595,O00022516,2025-05-16,2025-05-23,DTDC,TRK89789886889,Delivered,149.00
SHP00019596,O00022517,2026-02-01,2026-02-08,DTDC,TRK73883439301,Delivered,99.00
SHP00019597,O00022518,2025-02-10,2025-02-16,DHL,TRK76187647700,Delivered,99.00
SHP00019598,O99999999,2024-01-21,2024-01-28,FedEx,TRK19495656385,Delivered,149.00
SHP00019599,O00022520,2025-08-18,,India Post,TRK28378406525,In Transit,149.00
SHP00019600,O00022521,2025-05-16,2025-05-22,DHL,TRK75989858596,Delivered,149.00
SHP00019601,O00022522,2024-08-01,2024-08-03,BlueDart,TRK29716241059,Delivered,0.00
SHP00019602,O00022523,2025-12-27,2025-12-28,India Post,TRK92224763063,Delivered,0.00
SHP00019603,O00022524,2024-09-01,2024-09-05,Delhivery,TRK23808851271,Delivered,49.00
SHP00019604,O00022525,2025-09-05,2025-09-10,India Post,TRK42909431087,Delivered,0.00
SHP00019605,O00022526,2025-08-14,2025-08-15,DTDC,TRK23562131650,Delivered,0.00
SHP00019606,O00022527,2026-02-13,,Delhivery,TRK15978279499,Processing,99.00
SHP00019607,O00022528,2024-01-10,2024-01-16,DTDC,TRK58567265086,Delivered,49.00
SHP00019608,O00022529,2024-11-22,,dtdc,TRK17594943754,Processing,49.00
SHP00019609,O00022530,2024-03-08,,India Post,TRK41705900160,In Transit,49.00
SHP00019610,O00022531,2026-05-06,,DHL,TRK85693711354,Processing,99.00
SHP00019611,O00022532,2024-11-08,,FedEx,TRK93696585890,Processing,99.00
SHP00019612,O00022533,2026-04-09,2026-04-13,BlueDart,TRK24534654167,Delivered,99.00
SHP00019613,O00022534,2024-04-23,2024-04-27,Delhivery,TRK20302905193,Delivered,0.00
SHP00019614,O00022535,2026-03-01,2026-03-08,Delhivery,TRK89940044315,Delivered,79.00
SHP00019615,O00022536,2025-04-19,2025-04-20,DHL,TRK42004752580,Delivered,99.00
SHP00019616,O00022537,2026-04-22,2026-04-28,DTDC,TRK10189525172,Delivered,79.00
SHP00019617,O00022539,2025-09-12,,FedEx,TRK61783869363,Processing,99.00
SHP00019618,O00022540,2025-07-27,,BlueDart,TRK31388974931,Processing,49.00
SHP00019619,O00022542,2025-04-19,2025-04-26,DTDC,TRK14694239778,Delivered,79.00
SHP00019620,O00022543,2024-11-25,2024-11-28,India Post,TRK11153332696,Delivered,0.00
SHP00019621,O00022544,2024-04-10,2024-04-16,FedEx,TRK95782531462,Delivered,149.00
SHP00019622,O00022545,2024-01-15,,DTDC,TRK31996821716,Processing,0.00
SHP00019623,O00022546,2025-04-01,2025-04-08,FedEx,TRK40862712431,Delivered,-25.00
SHP00019624,O00022547,invalid_date,2024-05-11,DHL,TRK83336640548,Delivered,49.00
SHP00019625,O00022548,2025-08-30,,BlueDart,TRK18023158664,Processing,79.00
SHP00019626,O00022549,2026-06-07,,Delhivery,TRK41817144356,Processing,149.00
SHP00019627,O00022551,2025-12-02,2025-12-07,DTDC,TRK80047833491,Delivered,49.00
SHP00019628,O00022552,2024-02-14,,DHL,TRK37337252272,In Transit,0.00
SHP00019629,O00022553,2026-05-19,2026-05-26,DHL,TRK18957096751,Delivered,79.00
SHP00019630,O00022554,2024-07-11,2024-07-15,DHL,TRK94332775508,Delivered,0.00
SHP00019631,O00022555,2024-11-08,,Delhivery,TRK65479173045,Processing,99.00
SHP00019632,O00022556,2024-03-18,,India Post,TRK76559579786,In Transit,79.00
SHP00019633,O00022558,2025-01-28,2025-01-30,FedEx,TRK46255918567,Delivered,79.00
SHP00019634,O00022559,2026-01-09,2026-01-11,BlueDart,TRK52073742601,Delivered,0.00
SHP00019635,O00022560,2025-02-19,2025-02-22,DHL,TRK66116724546,Delivered,79.00
SHP00019636,O00022561,2026-03-04,,Delhivery,TRK82068448472,In Transit,99.00
SHP00019637,O00022562,2024-12-24,,BlueDart,TRK14135655784,In Transit,0.00
SHP00019638,O00022563,2026-02-01,2026-02-07,Delhivery,TRK89537002180,Delivered,49.00
SHP00019639,O00022564,2025-03-12,,FedEx,TRK22857771544,Processing,99.00
SHP00019640,O00022565,2025-05-31,2025-06-07,BlueDart,TRK30415248629,Delivered,79.00
SHP00019641,O00022566,2024-03-04,,DHL,TRK25526411350,In Transit,49.00
SHP00019642,O00022567,2024-07-10,2024-07-12,Delhivery,TRK59385699012,Delivered,99.00
SHP00019643,O00022568,2025-08-22,,DTDC,TRK81996728338,In Transit,79.00
SHP00019644,O00022569,2026-04-04,2026-04-11,FedEx,TRK72803942113,Delivered,0.00
SHP00019645,O00022570,2024-12-15,2024-12-21,BlueDart,TRK45335299485,Delivered,49.00
SHP00019646,O00022571,2025-10-26,,DHL,TRK77194005950,Processing,99.00
SHP00019647,O00022572,2026-03-19,2026-03-22,DHL,TRK95818376843,Delivered,49.00
SHP00019648,O00022573,2025-08-23,2025-08-28,DHL,TRK14807576793,Delivered,49.00
SHP00019649,O00022574,2024-10-29,2024-11-02,DTDC,TRK56389744209,Delivered,49.00
SHP00019650,O00022575,2024-03-10,2024-03-11,DHL,TRK33218605977,Delivered,49.00
SHP00019651,O00022576,2025-04-11,2025-04-18,dtdc,TRK77036239248,Delivered,79.00
SHP00019652,O00022577,2026-02-21,2026-02-28,BlueDart,TRK42587536559,Delivered,49.00
SHP00019653,O00022578,2024-07-09,,DHL,TRK68788445719,In Transit,0.00
SHP00019654,O00022579,2025-04-25,2025-04-27,India Post,TRK59860606213,Delivered,0.00
SHP00019655,O00022580,2024-01-11,2024-01-17,DTDC,TRK92515561436,Delivered,149.00
SHP00019656,O00022581,2024-04-03,,India Post,TRK78705701850,In Transit,149.00
SHP00019657,O00022582,2024-01-21,2024-01-23,Delhivery,TRK39269145435,Delivered,99.00
SHP00019658,O00022583,2024-02-16,2024-02-20,DHL,TRK46977320679,Delivered,49.00
SHP00019659,O00022584,2024-12-21,,India Post,TRK81821422417,Processing,79.00
SHP00019660,O00022585,2026-01-11,,DHL,TRK47422923808,In Transit,49.00
SHP00019661,O00022586,2024-01-20,2024-01-21,Delhivery,TRK39787685973,Delivered,99.00
SHP00019662,O00022587,2025-10-18,,BlueDart,TRK12540799362,Processing,0.00
SHP00019663,O00022588,2024-01-23,,FedEx,TRK53128425864,Processing,99.00
SHP00019664,O00022589,2026-02-26,2026-03-01,FedEx,TRK16105731243,Delivered,149.00
SHP00019665,O00022590,2024-10-18,2024-10-19,DTDC,TRK79482617444,Delivered,49.00
SHP00019666,O00022591,2024-04-06,2024-04-09,India Post,TRK37216000390,Delivered,0.00
SHP00019667,O00022593,2025-12-10,2025-12-15,Delhivery,TRK69231671204,Delivered,79.00
SHP00019668,O00022594,2025-08-08,,India Post,TRK22755976654,Processing,79.00
SHP00019669,O00022595,2026-03-18,2026-03-25,DTDC,TRK55688790200,Delivered,79.00
SHP00019670,O00022596,2025-07-05,2025-07-12,India Post,TRK56439509896,Delivered,79.00
SHP00019671,O00022597,2024-11-07,2024-11-12,DHL,TRK83339576005,Delivered,149.00
SHP00019672,O00022598,2025-07-12,2025-07-19,FedEx,TRK54932638803,Delivered,0.00
SHP00019673,O00022599,2025-11-03,,FedEx,TRK75513208347,Processing,149.00
SHP00019674,O00022601,2025-12-13,,FedEx,TRK11552418953,Processing,79.00
SHP00019675,O00022602,2024-01-31,,FedEx,TRK46689406285,Processing,0.00
SHP00019676,O00022603,2026-03-08,,Delhivery,TRK64524614178,In Transit,0.00
SHP00019677,O00022604,2025-09-12,2025-09-16,Delhivery,TRK32892706264,Delivered,49.00
SHP00019678,O00022605,2026-05-31,2026-06-03,BlueDart,TRK72878201799,Delivered,149.00
SHP00019679,O00022606,2025-05-05,2025-05-10,BlueDart,TRK72649324897,Delivered,79.00
SHP00019680,O00022607,2026-03-17,2026-03-23,DTDC,TRK36271490304,Delivered,49.00
SHP00019681,O00022608,2024-02-05,2024-02-07,India Post,TRK49971986764,Delivered,49.00
SHP00019682,O00022609,2026-01-12,2026-01-13,BlueDart,TRK62359994641,Delivered,49.00
SHP00019683,O00022610,2024-05-03,2024-05-05,DHL,TRK43567339257,Delivered,79.00
SHP00019684,O00022611,2024-11-15,,BlueDart,TRK43143747330,Processing,49.00
SHP00019685,O00022613,2024-11-16,2024-11-18,DHL,TRK18537377514,Delivered,99.00
SHP00019686,O00022614,2024-12-29,2025-01-04,Delhivery,TRK62468670844,LOST??,0.00
SHP00019687,O00022615,2025-07-23,2025-07-27,FedEx,TRK90619215807,Delivered,149.00
SHP00019688,O00022616,2024-05-13,2024-05-17,FedEx,TRK70184932817,Delivered,79.00
SHP00019689,O00022617,2025-02-22,2025-02-25,DTDC,TRK98282877681,Delivered,79.00
SHP00019690,O00022618,2026-05-29,,India Post,,In Transit,149.00
SHP00019691,O00022619,2024-08-09,2024-08-14,DTDC,TRK80655628895,Delivered,49.00
SHP00019692,O00022620,2024-02-24,,DTDC,TRK80951192580,In Transit,149.00
SHP00019693,O00022621,2025-08-01,2025-08-04,DTDC,TRK63619283170,Delivered,79.00
SHP00019694,O00022622,2025-03-27,,india post,TRK34154881199,Processing,0.00
